Setpoint (C):;100

Time (sec);Temperature 1 (C);Temperature 2 (C);Relay 1;Relay 2
2283;99.9;124.9;0;0
2284;99.8;124.9;0;0
2285;99.9;124.9;0;0
2286;99.9;124.9;0;0
2287;99.8;124.9;0;0
2288;99.8;124.9;0;0
2289;99.8;124.9;0;0
2290;99.8;124.9;0;0
2291;99.8;124.9;0;0
2292;99.8;124.9;0;0
2293;99.8;124.9;0;0
2294;99.9;124.9;0;0
2295;99.8;124.9;0;0
2296;99.8;124.9;0;0
2297;99.9;124.9;0;0
2298;99.9;124.9;0;0
2299;99.8;124.9;0;0
2300;99.8;124.9;0;0
2301;99.8;124.9;0;0
2302;99.8;124.9;0;0
2303;99.8;124.9;0;0
2304;99.7;124.9;0;0
2305;99.7;124.9;0;0
2306;99.7;124.9;0;0
2307;99.7;124.9;0;0
2308;99.8;124.9;0;0
2309;99.8;124.9;0;0
2310;99.8;124.9;0;0
2311;99.9;124.9;0;0
2312;99.9;124.9;0;0
2313;99.8;124.9;0;0
2314;99.8;124.9;0;0
2315;99.8;124.9;0;0
2316;99.8;124.9;0;0
2317;99.8;124.9;0;0
2318;99.8;124.9;0;0
2319;99.7;124.9;1;1
2320;99.8;124.9;0;0
2321;99.8;124.9;0;0
2322;99.8;124.9;0;0
2323;99.6;124.9;0;0
2324;99.7;124.9;0;0
2325;99.6;124.9;0;0
2326;99.7;124.9;0;0
2327;99.6;124.9;0;0
2328;99.8;124.9;0;0
2329;99.8;124.9;1;1
2330;99.8;124.9;0;0
2331;99.9;124.9;0;0
2332;99.9;124.9;0;0
2333;99.9;124.9;0;0
2334;99.8;124.9;0;0
2335;99.9;124.9;0;0
2336;99.9;124.9;0;0
2337;99.9;124.9;0;0
2338;99.9;124.9;0;0
2339;99.9;124.9;1;1
2340;99.9;124.9;0;0
2341;100;124.9;0;0
2342;99.9;124.9;0;0
2343;100;124.9;0;0
2344;100;124.9;0;0
2345;100;124.9;0;0
2346;100;124.9;0;0
2347;100;124.9;0;0
2348;100;124.9;0;0
2349;100;124.9;1;1
2350;100.1;124.9;0;0
2351;100.2;124.9;0;0
2352;100.2;124.9;0;0
2353;100.2;124.9;0;0
2354;100.2;124.9;0;0
2355;100.1;124.9;0;0
2356;100.3;124.9;0;0
2357;100.2;124.9;0;0
2358;100.3;124.9;0;0
2359;100.3;124.9;0;0
2360;100.4;124.9;0;0
2361;100.4;124.9;0;0
2362;100.4;124.9;0;0
2363;100.3;124.9;0;0
2364;100.3;124.9;0;0
2365;100.3;124.9;0;0
2366;100.3;124.9;0;0
2367;100.4;124.9;0;0
2368;100.4;124.9;0;0
2369;100.3;124.9;0;0
2370;100.3;124.9;0;0
2371;100.2;124.9;0;0
2372;100.3;124.9;0;0
2373;100.2;124.9;0;0
2374;100.3;124.9;0;0
2375;100.4;124.9;0;0
2376;100.4;124.9;0;0
2377;100.4;124.9;0;0
2378;100.2;124.9;0;0
2379;100.4;124.9;0;0
2380;100.4;124.9;0;0
2381;100.4;124.9;0;0
2382;100.5;124.9;0;0
2383;100.5;124.9;0;0
2384;100.5;124.9;0;0
2385;100.4;124.9;0;0
2386;100.4;124.9;0;0
2387;100.4;124.9;0;0
2388;100.4;124.9;0;0
2389;100.4;124.9;0;0
2390;100.4;124.9;0;0
2391;100.3;124.9;0;0
2392;100.3;124.9;0;0
2393;100.4;124.9;0;0
2394;100.3;124.9;0;0
2395;100.4;124.9;0;0
2396;100.3;124.9;0;0
2397;100.4;124.9;0;0
2398;100.4;124.9;0;0
2399;100.4;124.9;0;0
2400;100.4;124.9;0;0
2401;100.3;124.9;0;0
2402;100.5;124.9;0;0
2403;100.5;124.9;0;0
2404;100.4;124.9;0;0
2405;100.4;124.9;0;0
2406;100.4;124.9;0;0
2407;100.3;124.9;0;0
2408;100.3;124.9;0;0
2409;100.3;124.9;0;0
2410;100.3;124.9;0;0
2411;100.4;124.9;0;0
2412;100.4;124.9;0;0
2413;100.3;124.9;0;0
2414;100.3;124.9;0;0
2415;100.3;124.9;0;0
2416;100.3;124.9;0;0
2417;100.3;124.9;0;0
2418;100.3;124.9;0;0
2419;100.4;124.9;0;0
2420;100.3;124.9;0;0
2421;100.4;124.9;0;0
2422;100.5;124.9;0;0
2423;100.3;124.9;0;0
2424;100.5;124.9;0;0
2425;100.4;124.9;0;0
2426;100.3;124.9;0;0
2427;100.3;124.9;0;0
2428;100.4;124.9;0;0
2429;100.4;124.9;0;0
2430;100.5;124.9;0;0
2431;100.5;124.9;0;0
2432;100.4;124.9;0;0
2433;100.4;124.9;0;0
2434;100.4;124.9;0;0
2435;100.4;124.9;0;0
2436;100.4;124.9;0;0
2437;100.3;124.9;0;0
2438;100.3;124.9;0;0
2439;100.3;124.9;0;0
2440;100.3;124.9;0;0
2441;100.3;124.9;0;0
2442;100.4;124.9;0;0
2443;100.3;124.9;0;0
2444;100.3;124.9;0;0
2445;100.3;124.9;0;0
2446;100.3;124.9;0;0
2447;100.3;124.9;0;0
2448;100.3;124.9;0;0
2449;100.3;124.9;0;0
2450;100.3;124.9;0;0
2451;100.4;124.9;0;0
2452;100.3;124.9;0;0
2453;100.3;124.9;0;0
2454;100.2;124.9;0;0
2455;100.2;124.9;0;0
2456;100.2;124.9;0;0
2457;100.2;124.9;0;0
2458;100.2;124.9;0;0
2459;100.3;124.9;0;0
2460;100.3;124.9;0;0
2461;100.2;124.9;0;0
2462;100.2;124.9;0;0
2463;100.2;124.9;0;0
2464;100.1;124.9;0;0
2465;100.1;124.9;0;0
2466;100.1;124.9;0;0
2467;100.2;124.9;0;0
2468;100.1;124.9;0;0
2469;100.1;124.9;0;0
2470;100.1;124.9;0;0
2471;100.1;124.9;0;0
2472;100;124.9;0;0
2473;100.1;124.9;0;0
2474;100.1;124.9;0;0
2475;100;124.9;0;0
2476;100.1;124.9;0;0
2477;100.1;124.9;0;0
2478;100;124.9;0;0
2479;100;124.9;0;0
2480;100;124.9;0;0
2481;99.9;124.9;0;0
2482;100;124.9;0;0
2483;99.9;124.9;0;0
2484;100;124.9;0;0
2485;100;124.9;0;0
2486;100.1;124.9;0;0
2487;100;124.9;0;0
2488;100.1;124.9;0;0
2489;100;124.9;0;0
2490;100;124.9;0;0
2491;100;124.9;0;0
2492;100;124.9;0;0
2493;100;124.9;0;0
2494;100.1;124.9;0;0
2495;100;124.9;0;0
2496;100;124.9;0;0
2497;100.1;124.9;0;0
2498;100.1;124.9;0;0
2499;100;124.9;0;0
2500;100;124.9;0;0
2501;100.1;124.9;0;0
2502;100.1;124.9;0;0
2503;100;124.9;0;0
2504;100;124.9;0;0
2505;100;124.9;0;0
2506;99.9;124.9;0;0
2507;100;124.9;0;0
2508;100.1;124.9;0;0
2509;100;124.9;0;0
2510;100.1;124.9;0;0
2511;100;124.9;0;0
2512;100;124.9;0;0
2513;100;124.9;0;0
2514;99.9;124.9;0;0
2515;99.9;124.9;0;0
2516;100;124.9;0;0
2517;100;124.9;0;0
2518;100;124.9;0;0
2519;99.9;124.9;0;0
2520;99.9;124.9;0;0
2521;99.8;124.9;0;0
2522;99.8;124.9;0;0
2523;99.8;124.9;0;0
2524;99.8;124.9;0;0
2525;99.8;124.9;0;0
2526;99.8;124.9;1;1
2527;99.8;124.9;0;0
2528;99.8;124.9;0;0
2529;99.8;124.9;0;0
2530;99.8;124.9;0;0
2531;99.9;124.9;0;0
2532;100;124.9;0;0
2533;99.9;124.9;0;0
2534;99.9;124.9;0;0
2535;99.9;124.9;0;0
2536;99.9;124.9;1;1
2537;99.9;124.9;0;0
2538;99.9;124.9;0;0
2539;99.9;124.9;0;0
2540;99.9;124.9;0;0
2541;99.9;124.9;0;0
2542;100;124.9;0;0
2543;99.9;124.9;0;0
2544;99.9;124.9;0;0
2545;100;124.9;0;0
2546;99.9;124.9;0;0
2547;99.8;124.9;0;0
2548;99.9;124.9;0;0
2549;99.9;124.9;0;0
2550;99.9;124.9;0;0
2551;100;124.9;0;0
2552;100;124.9;0;0
2553;100;124.9;0;0
2554;100;124.9;0;0
2555;100;124.9;0;0
2556;100;124.9;0;0
2557;100;124.9;0;0
2558;100;124.9;0;0
2559;100;124.9;0;0
2560;100;124.9;0;0
2561;100.1;124.9;0;0
2562;100.1;124.9;0;0
2563;100.2;124.9;0;0
2564;100.2;124.9;0;0
2565;100.2;124.9;0;0
2566;100.2;124.9;0;0
2567;100.1;124.9;0;0
2568;100.1;124.9;0;0
2569;100.2;124.9;0;0
2570;100.1;124.9;0;0
2571;100.1;124.9;0;0
2572;100.2;124.9;0;0
2573;100.1;124.9;0;0
2574;100.1;124.9;0;0
2575;100.1;124.9;0;0
2576;100.1;124.9;0;0
2577;100.2;124.9;0;0
2578;100.1;124.9;0;0
2579;100.2;124.9;0;0
2580;100.2;124.9;0;0
2581;100.1;124.9;0;0
2582;100.1;124.9;0;0
2583;100.1;124.9;0;0
2584;100;124.9;0;0
2585;100.1;124.9;0;0
2586;100.1;124.9;0;0
2587;100.1;124.9;0;0
2588;100;124.9;0;0
2589;100;124.9;0;0
2590;99.9;124.9;0;0
2591;99.9;124.9;0;0
2592;100;124.9;0;0
2593;99.8;124.9;0;0
2594;99.9;124.9;0;0
2595;99.9;124.9;0;0
2596;100;124.9;0;0
2597;100;124.9;0;0
2598;100;124.9;0;0
2599;100;124.9;0;0
2600;100.1;124.9;0;0
2601;100;124.9;0;0
2602;100;124.9;0;0
2603;99.9;124.9;0;0
2604;99.9;124.9;0;0
2605;99.9;124.9;0;0
2606;100;124.9;0;0
2607;100;124.9;0;0
2608;100.1;124.9;0;0
2609;100;124.9;0;0
2610;100;124.9;0;0
2611;100;124.9;0;0
2612;100;124.9;0;0
2613;100;124.9;0;0
2614;99.8;124.9;0;0
2615;99.8;124.9;0;0
2616;99.8;124.9;0;0
2617;99.9;124.9;0;0
2618;99.8;124.9;0;0
2619;99.7;124.9;0;0
2620;99.7;124.9;0;0
2621;99.8;124.9;0;0
2622;99.9;124.9;0;0
2623;99.9;124.9;0;0
2624;99.9;124.9;0;0
2625;99.9;124.9;0;0
2626;99.9;124.9;0;0
2627;99.8;124.9;0;0
2628;99.7;124.9;0;0
2629;99.9;124.9;0;0
2630;99.9;124.9;0;0
2631;99.9;124.9;0;0
2632;99.9;124.9;0;0
2633;99.9;124.9;0;0
2634;99.9;124.9;0;0
2635;100;124.9;0;0
2636;99.9;124.9;0;0
2637;99.9;124.9;0;0
2638;99.8;124.9;0;0
2639;99.7;124.9;0;0
2640;99.7;124.9;0;0
2641;99.7;124.9;0;0
2642;99.7;124.9;0;0
2643;99.6;124.9;0;0
2644;99.6;124.9;0;0
2645;99.6;124.9;0;0
2646;99.7;124.9;0;0
2647;99.6;124.9;0;0
2648;99.6;124.9;0;0
2649;99.7;124.9;0;0
2650;99.7;124.9;0;0
2651;99.7;124.9;0;0
2652;99.7;124.9;0;0
2653;99.7;124.9;0;0
2654;99.7;124.9;0;0
2655;99.6;124.9;0;0
2656;99.7;124.9;0;0
2657;99.7;124.9;0;0
2658;99.7;124.9;0;0
2659;99.8;124.9;0;0
2660;99.7;124.9;0;0
2661;99.7;124.9;0;0
2662;99.8;124.9;0;0
2663;99.7;124.9;0;0
2664;99.8;124.9;0;0
2665;99.7;124.9;0;0
2666;99.7;124.9;0;0
2667;99.7;124.9;0;0
2668;99.7;124.9;0;0
2669;99.7;124.9;0;0
2670;99.6;124.9;0;0
2671;99.7;124.9;0;0
2672;99.7;124.9;0;0
2673;99.6;124.9;0;0
2674;99.6;124.9;0;0
2675;99.6;124.9;0;0
2676;99.7;124.9;0;0
2677;99.5;124.9;0;0
2678;99.6;124.9;0;0
2679;99.5;124.9;0;0
2680;99.5;124.9;0;0
2681;99.7;124.9;0;0
2682;99.5;124.9;0;0
2683;99.5;124.9;0;0
2684;99.5;124.9;0;0
2685;99.5;124.9;0;0
2686;99.5;124.9;0;0
2687;99.5;124.9;0;0
2688;99.4;124.9;0;0
2689;99.4;124.9;0;0
2690;99.5;124.9;0;0
2691;99.4;124.9;0;0
2692;99.4;124.9;1;1
2693;99.4;124.9;0;0
2694;99.5;124.9;0;0
2695;99.5;124.9;0;0
2696;99.5;124.9;0;0
2697;99.6;124.9;0;0
2698;99.5;124.9;0;0
2699;99.5;124.9;0;0
2700;99.5;124.9;0;0
2701;99.5;124.9;0;0
2702;99.5;124.9;1;1
2703;99.5;124.9;0;0
2704;99.5;124.9;0;0
2705;99.5;124.9;0;0
2706;99.5;124.9;0;0
2707;99.5;124.9;0;0
2708;99.5;124.9;0;0
2709;99.5;124.9;0;0
2710;99.6;124.9;0;0
2711;99.7;124.9;0;0
