Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
880;134.7;124.9;100;0;0
881;134.9;124.9;100;0;0
882;134.9;124.9;100;0;0
883;135.1;124.9;100;0;0
884;135.2;124.9;100;0;0
885;135.3;124.9;100;1;0
886;135.4;124.9;100;1;1
887;135.6;124.9;100;0;1
888;135.7;124.9;100;0;0
889;135.8;124.9;100;0;0
890;135.8;124.9;100;0;0
891;136;124.9;100;0;0
892;136;124.9;100;0;0
893;136.2;124.9;100;0;0
894;136.3;124.9;100;1;0
895;136.4;124.9;100;1;1
896;136.5;124.9;100;1;1
897;136.7;124.9;100;0;1
898;136.7;124.9;100;0;0
899;136.9;124.9;100;0;0
900;137;124.9;100;0;0
901;137.1;124.9;100;0;0
902;137.2;124.9;100;0;0
903;137.4;124.9;100;0;0
904;137.5;124.9;100;1;0
905;137.7;124.9;100;1;1
906;137.7;124.9;100;0;1
907;137.8;124.9;100;0;0
908;138;124.9;100;0;0
909;138.1;124.9;100;0;0
910;138.2;124.9;100;0;0
911;138.4;124.9;100;0;0
912;138.5;124.9;100;0;0
913;138.7;124.9;100;0;0
914;138.7;124.9;100;1;0
915;138.9;124.9;100;1;1
916;139;124.9;100;0;1
917;139.1;124.9;100;0;0
918;139.2;124.9;100;0;0
919;139.3;124.9;100;0;0
920;139.4;124.9;100;0;0
921;139.7;124.9;100;0;0
922;139.7;124.9;100;0;0
923;139.8;124.9;100;1;0
924;139.9;124.9;100;1;1
925;140;124.9;100;0;1
926;140.2;124.9;100;0;0
927;140.2;124.9;100;0;0
928;140.4;124.9;100;0;0
929;140.5;124.9;100;0;0
930;140.7;124.9;100;0;0
931;140.7;124.9;100;0;0
932;140.8;124.9;100;0;0
933;141;124.9;100;1;0
934;141.1;124.9;100;1;1
935;141.2;124.9;100;0;1
936;141.4;124.9;100;0;0
937;141.5;124.9;100;0;0
938;141.5;124.9;100;0;0
939;141.8;124.9;100;0;0
940;141.8;124.9;100;0;0
941;141.9;124.9;100;0;0
942;142;124.9;100;0;0
943;142.2;124.9;100;1;0
944;142.3;124.9;100;1;1
945;142.4;124.9;100;0;1
946;142.5;124.9;100;0;0
947;142.6;124.9;100;0;0
948;142.6;124.9;100;0;0
949;142.9;124.9;100;0;0
950;142.9;124.9;100;0;0
951;143.1;124.9;100;0;0
952;143.2;124.9;100;1;0
953;143.3;124.9;100;0;1
954;143.4;124.9;100;0;0
955;143.5;124.9;100;0;0
956;143.7;124.9;100;0;0
957;143.7;124.9;100;0;0
958;143.9;124.9;100;0;0
959;144;124.9;100;0;0
960;144.1;124.9;100;0;0
961;144.2;124.9;100;1;0
962;144.3;124.9;100;1;1
963;144.4;124.9;100;0;1
964;144.5;124.9;100;0;0
965;144.6;124.9;100;0;0
966;144.7;124.9;100;0;0
967;144.8;124.9;100;0;0
968;145;124.9;100;0;0
969;145.1;124.9;100;0;0
970;145.2;124.9;100;0;0
971;145.3;124.9;100;1;0
972;145.4;124.9;100;1;1
973;145.5;124.9;100;0;1
974;145.6;124.9;100;0;0
975;145.7;124.9;100;0;0
976;145.9;124.9;100;0;0
977;145.9;124.9;100;0;0
978;146.1;124.9;100;0;0
979;146.2;124.9;100;0;0
980;146.3;124.9;100;1;0
981;146.4;124.9;100;0;1
982;146.6;124.9;100;0;0
983;146.7;124.9;100;0;0
984;146.8;124.9;100;0;0
985;146.9;124.9;100;0;0
986;147;124.9;100;0;0
987;147.2;124.9;100;0;0
988;147.3;124.9;100;0;0
989;147.5;124.9;100;1;0
990;147.5;124.9;100;0;1
991;147.5;124.9;100;0;0
992;147.6;124.9;100;0;0
993;147.7;124.9;100;0;0
994;147.9;124.9;100;0;0
995;147.9;124.9;100;0;0
996;148;124.9;100;0;0
997;148.1;124.9;100;1;0
998;148.2;124.9;100;1;1
999;148.3;124.9;100;0;1
1000;148.5;124.9;100;0;0
1001;148.5;124.9;100;0;0
1002;148.7;124.9;100;0;0
1003;148.8;124.9;100;0;0
1004;148.9;124.9;100;0;0
1005;149;124.9;100;0;0
1006;149.1;124.9;100;0;0
1007;149.2;124.9;100;1;0
1008;149.3;124.9;100;1;1
1009;149.4;124.9;100;0;1
1010;149.6;124.9;100;0;0
1011;149.6;124.9;100;0;0
1012;149.7;124.9;100;0;0
1013;149.9;124.9;100;0;0
1014;150.2;124.9;100;0;0
1015;150.2;124.9;100;0;0
1016;150.4;124.9;100;1;0
1017;150.5;124.9;100;1;1
1018;150.5;124.9;100;0;1
1019;150.7;124.9;100;0;0
1020;150.8;124.9;100;0;0
1021;150.8;124.9;100;0;0
1022;151;124.9;100;0;0
1023;151.2;124.9;100;0;0
1024;151.2;124.9;100;0;0
1025;151.3;124.9;100;0;0
1026;151.4;124.9;100;1;0
1027;151.5;124.9;100;1;1
1028;151.6;124.9;100;0;1
1029;151.8;124.9;100;0;0
1030;151.8;124.9;100;0;0
1031;151.9;124.9;100;0;0
1032;152.1;124.9;100;0;0
1033;152.2;124.9;100;0;0
1034;152.3;124.9;100;0;0
1035;152.4;124.9;100;1;0
1036;152.5;124.9;100;0;1
1037;152.6;124.9;100;0;0
1038;152.7;124.9;100;0;0
1039;152.8;124.9;100;0;0
1040;152.8;124.9;100;0;0
1041;153;124.9;100;0;0
1042;153;124.9;100;0;0
1043;153.2;124.9;100;1;0
1044;153.3;124.9;100;1;1
1045;153.3;124.9;100;0;1
1046;153.4;124.9;100;0;0
1047;153.5;124.9;100;0;0
1048;153.6;124.9;100;0;0
1049;153.8;124.9;100;0;0
1050;153.9;124.9;100;0;0
1051;154;124.9;100;0;0
1052;154.1;124.9;100;1;0
1053;154.1;124.9;100;0;1
1054;154.3;124.9;100;0;0
1055;154.4;124.9;100;0;0
1056;154.4;124.9;100;0;0
1057;154.5;124.9;100;0;0
1058;154.6;124.9;100;0;0
1059;154.8;124.9;100;0;0
1060;154.8;124.9;100;1;0
1061;154.9;124.9;100;1;1
1062;155;124.9;100;0;1
1063;155.1;124.9;100;0;0
1064;155.2;124.9;100;0;0
1065;155.3;124.9;100;0;0
1066;155.4;124.9;100;0;0
1067;155.5;124.9;100;0;0
1068;155.7;124.9;100;0;0
1069;155.8;124.9;100;1;0
1070;155.8;124.9;100;0;1
1071;156;124.9;100;0;0
1072;156.1;124.9;100;0;0
1073;156.1;124.9;100;0;0
1074;156.3;124.9;100;0;0
1075;156.3;124.9;100;0;0
1076;156.4;124.9;100;0;0
1077;156.5;124.9;100;0;0
1078;156.6;124.9;100;1;0
1079;156.7;124.9;100;0;1
1080;156.8;124.9;100;0;0
1081;156.9;124.9;100;0;0
1082;157;124.9;100;0;0
1083;157;124.9;100;0;0
1084;157.1;124.9;100;0;0
1085;157.2;124.9;100;0;0
1086;157.3;124.9;100;1;0
1087;157.3;124.9;100;1;1
1088;157.5;124.9;100;0;1
1089;157.5;124.9;100;0;0
1090;157.6;124.9;100;0;0
1091;157.7;124.9;100;0;0
1092;157.9;124.9;100;0;0
1093;157.9;124.9;100;0;0
1094;158;124.9;100;1;0
1095;158.1;124.9;100;1;1
1096;158.2;124.9;100;0;1
1097;158.3;124.9;100;0;0
1098;158.4;124.9;100;0;0
1099;158.5;124.9;100;0;0
1100;158.6;124.9;100;0;0
1101;158.7;124.9;100;0;0
1102;158.9;124.9;100;0;0
1103;159;124.9;100;1;0
1104;159.1;124.9;100;0;1
1105;159.2;124.9;100;0;0
1106;159.3;124.9;100;0;0
1107;159.4;124.9;100;0;0
1108;159.4;124.9;100;0;0
1109;159.5;124.9;100;0;0
1110;159.7;124.9;100;0;0
1111;159.8;124.9;100;1;0
1112;159.8;124.9;100;1;1
1113;160;124.9;100;0;1
1114;160;124.9;100;0;0
1115;160.2;124.9;100;0;0
1116;160.2;124.9;100;0;0
1117;160.3;124.9;100;0;0
1118;160.5;124.9;100;0;0
1119;160.5;124.9;100;0;0
1120;160.6;124.9;100;1;0
1121;160.8;124.9;100;0;1
1122;160.8;124.9;100;0;0
1123;161;124.9;100;0;0
1124;161.1;124.9;100;0;0
1125;161.2;124.9;100;0;0
1126;161.2;124.9;100;0;0
1127;161.4;124.9;100;0;0
1128;161.4;124.9;100;1;0
1129;161.5;124.9;100;1;1
1130;161.7;124.9;100;0;1
1131;161.7;124.9;100;0;0
1132;161.9;124.9;100;0;0
1133;161.9;124.9;100;0;0
1134;162;124.9;100;0;0
1135;162.1;124.9;100;0;0
1136;162.2;124.9;100;1;0
1137;162.3;124.9;100;1;1
1138;162.4;124.9;100;0;1
1139;162.5;124.9;100;0;0
1140;162.6;124.9;100;0;0
1141;162.8;124.9;100;0;0
