Setpoint (C):;240

Time (sec);Temperature 1 (C);Temperature 2 (C);Relay 1;Relay 2
560;240.8;124.9;0;0
561;240.7;124.9;0;0
562;240.7;124.9;0;0
563;240.7;124.9;0;0
564;240.8;124.9;0;0
565;240.7;124.9;0;0
566;240.7;124.9;0;0
567;240.6;124.9;0;0
568;240.6;124.9;0;0
569;240.6;124.9;0;0
570;240.5;124.9;0;0
571;240.5;124.9;0;0
572;240.5;124.9;0;0
573;240.5;124.9;0;0
574;240.5;124.9;0;0
575;240.4;124.9;0;0
576;240.3;124.9;0;0
577;240.4;124.9;0;0
578;240.4;124.9;0;0
579;240.4;124.9;0;0
580;240.4;124.9;0;0
581;240.4;124.9;0;0
582;240.3;124.9;0;0
583;240.2;124.9;0;0
584;240.3;124.9;0;0
585;240.3;124.9;0;0
586;240.3;124.9;0;0
587;240.2;124.9;0;0
588;240.1;124.9;0;0
589;240.3;124.9;0;0
590;240.1;124.9;0;0
591;240.1;124.9;0;0
592;240;124.9;0;0
593;240.1;124.9;0;0
594;239.9;124.9;0;0
595;240;124.9;0;0
596;239.9;124.9;0;0
597;239.9;124.9;0;0
598;239.8;124.9;0;0
599;239.8;124.9;0;0
600;239.8;124.9;0;0
601;239.7;124.9;0;0
602;239.7;124.9;0;0
603;239.6;124.9;0;0
604;239.7;124.9;0;0
605;239.7;124.9;0;0
606;239.7;124.9;0;0
607;239.7;124.9;0;0
608;239.7;124.9;0;0
609;239.6;124.9;0;0
610;239.6;124.9;0;0
611;239.7;124.9;0;0
612;239.6;124.9;0;0
613;239.6;124.9;0;0
614;239.5;124.9;0;0
615;239.5;124.9;0;0
616;239.4;124.9;0;0
617;239.4;124.9;0;0
618;239.4;124.9;0;0
619;239.4;124.9;0;0
620;239.3;124.9;1;1
621;239.3;124.9;0;0
622;239.2;124.9;0;0
623;239.2;124.9;0;0
624;239.1;124.9;0;0
625;239.1;124.9;0;0
626;239.1;124.9;0;0
627;239.2;124.9;0;0
628;239.2;124.9;0;0
629;239.2;124.9;0;0
630;239.3;124.9;0;0
631;239.3;124.9;0;0
632;239.3;124.9;0;0
633;239.3;124.9;0;0
634;239.2;124.9;0;0
635;239.2;124.9;0;0
636;239.1;124.9;0;0
637;239.2;124.9;0;0
638;239.1;124.9;0;0
639;239.1;124.9;0;0
640;239.1;124.9;0;0
641;239;124.9;0;0
642;239.1;124.9;0;0
643;239.1;124.9;0;0
644;239.1;124.9;0;0
645;239.1;124.9;0;0
646;239;124.9;0;0
647;238.9;124.9;1;1
648;238.9;124.9;0;0
649;238.9;124.9;0;0
650;238.9;124.9;0;0
651;238.9;124.9;0;0
652;238.8;124.9;0;0
653;238.8;124.9;0;0
654;238.9;124.9;0;0
655;238.8;124.9;0;0
656;238.8;124.9;0;0
657;238.8;124.9;0;0
658;238.8;124.9;0;0
659;238.7;124.9;0;0
660;238.8;124.9;0;0
661;238.7;124.9;0;0
662;238.7;124.9;0;0
663;238.7;124.9;0;0
664;238.6;124.9;0;0
665;238.7;124.9;0;0
666;238.8;124.9;0;0
667;238.8;124.9;0;0
668;238.8;124.9;0;0
669;238.7;124.9;0;0
670;238.7;124.9;0;0
671;238.7;124.9;0;0
672;238.8;124.9;0;0
673;238.7;124.9;1;1
674;238.6;124.9;0;0
675;238.6;124.9;0;0
676;238.6;124.9;0;0
677;238.5;124.9;0;0
678;238.5;124.9;0;0
679;238.6;124.9;0;0
680;238.6;124.9;0;0
681;238.6;124.9;0;0
682;238.6;124.9;1;1
683;238.5;124.9;0;0
684;238.5;124.9;0;0
685;238.6;124.9;0;0
686;238.6;124.9;0;0
687;238.6;124.9;0;0
688;238.6;124.9;0;0
689;238.6;124.9;0;0
690;238.6;124.9;0;0
691;238.6;124.9;1;1
692;238.6;124.9;0;0
693;238.6;124.9;0;0
694;238.7;124.9;0;0
695;238.6;124.9;0;0
696;238.7;124.9;0;0
697;238.7;124.9;0;0
698;238.7;124.9;0;0
699;238.6;124.9;0;0
700;238.7;124.9;1;1
701;238.6;124.9;0;0
702;238.6;124.9;0;0
703;238.6;124.9;0;0
704;238.6;124.9;0;0
705;238.6;124.9;0;0
706;238.6;124.9;0;0
707;238.6;124.9;0;0
708;238.8;124.9;0;0
709;238.8;124.9;1;1
710;238.7;124.9;0;0
711;238.7;124.9;0;0
712;238.8;124.9;0;0
713;238.8;124.9;0;0
714;238.8;124.9;0;0
715;238.8;124.9;0;0
716;238.8;124.9;0;0
717;238.9;124.9;0;0
718;238.9;124.9;0;0
719;238.9;124.9;0;0
720;238.9;124.9;0;0
721;238.9;124.9;0;0
722;238.9;124.9;0;0
723;238.9;124.9;0;0
724;238.9;124.9;0;0
725;238.9;124.9;0;0
726;238.9;124.9;0;0
727;238.9;124.9;0;0
728;238.9;124.9;0;0
729;238.9;124.9;0;0
730;238.9;124.9;0;0
731;238.9;124.9;0;0
732;238.9;124.9;0;0
733;238.9;124.9;0;0
734;238.9;124.9;0;0
735;238.9;124.9;1;1
736;238.9;124.9;0;0
737;238.8;124.9;0;0
738;238.8;124.9;0;0
739;238.8;124.9;0;0
740;238.8;124.9;0;0
741;238.8;124.9;0;0
742;238.8;124.9;0;0
743;238.8;124.9;0;0
744;238.8;124.9;1;1
745;238.8;124.9;0;0
746;238.8;124.9;0;0
747;238.8;124.9;0;0
748;238.7;124.9;0;0
749;238.8;124.9;0;0
750;238.9;124.9;0;0
751;238.9;124.9;0;0
752;238.9;124.9;0;0
753;238.9;124.9;0;0
754;238.9;124.9;0;0
755;238.9;124.9;0;0
756;239;124.9;0;0
757;238.9;124.9;0;0
758;239;124.9;0;0
759;239;124.9;0;0
760;238.9;124.9;0;0
