Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
880;158.1;124.9;150;0;0
881;158.2;124.9;150;0;0
882;158.2;124.9;150;0;0
883;158.3;124.9;150;0;0
884;158.3;124.9;150;0;0
885;158.3;124.9;150;0;0
886;158.4;124.9;150;1;0
887;158.4;124.9;150;1;1
888;158.4;124.9;150;0;1
889;158.4;124.9;150;0;0
890;158.4;124.9;150;0;0
891;158.4;124.9;150;0;0
892;158.5;124.9;150;0;0
893;158.4;124.9;150;0;0
894;158.5;124.9;150;0;0
895;158.6;124.9;150;1;0
896;158.8;124.9;150;1;1
897;158.9;124.9;150;0;1
898;159;124.9;150;0;0
899;159.2;124.9;150;0;0
900;159.2;124.9;150;0;0
901;159.2;124.9;150;0;0
902;159.2;124.9;150;0;0
903;159.2;124.9;150;1;0
904;159.4;124.9;150;1;1
905;159.4;124.9;150;0;1
906;159.5;124.9;150;0;0
907;159.5;124.9;150;0;0
908;159.7;124.9;150;0;0
909;159.8;124.9;150;0;0
910;159.8;124.9;150;0;0
911;160;124.9;150;0;0
912;160;124.9;150;1;0
913;160.1;124.9;150;0;1
914;160.2;124.9;150;0;0
915;160.2;124.9;150;0;0
916;160.2;124.9;150;0;0
917;160.1;124.9;150;0;0
918;160.3;124.9;150;0;0
919;160.5;124.9;150;0;0
920;160.5;124.9;150;1;0
921;160.5;124.9;150;1;1
922;160.6;124.9;150;0;1
923;160.6;124.9;150;0;0
924;160.6;124.9;150;0;0
925;160.6;124.9;150;0;0
926;160.6;124.9;150;0;0
927;160.8;124.9;150;0;0
928;160.9;124.9;150;0;0
929;160.9;124.9;150;1;0
930;161.2;124.9;150;0;1
931;161.3;124.9;150;0;0
932;161.2;124.9;150;0;0
933;161.2;124.9;150;0;0
934;161.4;124.9;150;0;0
935;161.5;124.9;150;0;0
936;161.6;124.9;150;0;0
937;161.6;124.9;150;1;0
938;161.6;124.9;150;1;1
939;161.6;124.9;150;0;1
940;161.6;124.9;150;0;0
941;161.8;124.9;150;0;0
942;161.6;124.9;150;0;0
943;161.8;124.9;150;0;0
944;162;124.9;150;0;0
945;162.1;124.9;150;0;0
946;162.1;124.9;150;1;0
947;162.1;124.9;150;0;1
948;162.2;124.9;150;0;0
949;162.2;124.9;150;0;0
950;162.4;124.9;150;0;0
951;162.3;124.9;150;0;0
952;162.5;124.9;150;0;0
953;162.4;124.9;150;0;0
954;162.5;124.9;150;1;0
955;162.7;124.9;150;1;1
956;162.7;124.9;150;0;1
957;162.7;124.9;150;0;0
958;162.8;124.9;150;0;0
959;162.8;124.9;150;0;0
960;163.1;124.9;150;0;0
961;163.1;124.9;150;0;0
962;163.2;124.9;150;0;0
963;163.3;124.9;150;1;0
964;163.3;124.9;150;1;1
965;163.4;124.9;150;0;1
966;163.4;124.9;150;0;0
967;163.6;124.9;150;0;0
968;163.7;124.9;150;0;0
969;163.6;124.9;150;0;0
970;163.7;124.9;150;0;0
971;163.8;124.9;150;0;0
972;163.9;124.9;150;1;0
973;163.8;124.9;150;1;1
974;164;124.9;150;0;1
975;164;124.9;150;0;0
976;164.1;124.9;150;0;0
977;164.2;124.9;150;0;0
978;164.3;124.9;150;0;0
979;164.6;124.9;150;0;0
980;164.6;124.9;150;1;0
981;164.6;124.9;150;1;1
982;164.7;124.9;150;0;1
983;164.8;124.9;150;0;0
984;164.9;124.9;150;0;0
985;164.7;124.9;150;0;0
986;164.9;124.9;150;0;0
987;165.1;124.9;150;0;0
988;165.1;124.9;150;0;0
989;165.3;124.9;150;1;0
990;165.2;124.9;150;1;1
991;165.3;124.9;150;0;1
992;165.4;124.9;150;0;0
993;165.4;124.9;150;0;0
994;165.5;124.9;150;0;0
995;165.5;124.9;150;0;0
996;165.6;124.9;150;0;0
997;165.6;124.9;150;1;0
998;165.8;124.9;150;1;1
999;165.9;124.9;150;0;1
1000;166.1;124.9;150;0;0
1001;166.2;124.9;150;0;0
1002;166.2;124.9;150;0;0
1003;166.4;124.9;150;0;0
1004;166.4;124.9;150;0;0
1005;166.5;124.9;150;0;0
1006;166.5;124.9;150;1;0
1007;166.6;124.9;150;1;1
1008;166.7;124.9;150;0;1
1009;166.7;124.9;150;0;0
1010;166.8;124.9;150;0;0
1011;166.9;124.9;150;0;0
1012;167;124.9;150;0;0
1013;167.1;124.9;150;0;0
1014;167.3;124.9;150;0;0
1015;167.3;124.9;150;1;0
1016;167.5;124.9;150;1;1
1017;167.6;124.9;150;0;1
1018;167.6;124.9;150;0;0
1019;167.7;124.9;150;0;0
1020;167.7;124.9;150;0;0
1021;167.7;124.9;150;0;0
1022;167.7;124.9;150;0;0
1023;167.9;124.9;150;0;0
1024;167.9;124.9;150;1;0
1025;168;124.9;150;0;1
1026;168;124.9;150;0;0
1027;167.9;124.9;150;0;0
1028;168.1;124.9;150;0;0
1029;168.3;124.9;150;0;0
1030;168.2;124.9;150;0;0
1031;168.3;124.9;150;0;0
1032;168.5;124.9;150;1;0
1033;168.6;124.9;150;1;1
1034;168.8;124.9;150;0;1
1035;168.8;124.9;150;0;0
1036;168.9;124.9;150;0;0
1037;169;124.9;150;0;0
1038;169.1;124.9;150;0;0
1039;169;124.9;150;0;0
1040;169.2;124.9;150;0;0
1041;169.3;124.9;150;1;0
1042;169.5;124.9;150;1;1
1043;169.6;124.9;150;0;1
1044;169.5;124.9;150;0;0
1045;169.6;124.9;150;0;0
1046;169.8;124.9;150;0;0
1047;169.8;124.9;150;0;0
1048;170;124.9;150;0;0
1049;170.1;124.9;150;0;0
1050;170.3;124.9;150;1;0
1051;170.3;124.9;150;1;1
1052;170.1;124.9;150;0;1
1053;170.2;124.9;150;0;0
1054;170.4;124.9;150;0;0
1055;170.4;124.9;150;0;0
1056;170.6;124.9;150;0;0
1057;170.7;124.9;150;0;0
1058;170.7;124.9;150;0;0
1059;170.9;124.9;150;1;0
1060;170.9;124.9;150;0;1
1061;171;124.9;150;0;0
1062;170.9;124.9;150;0;0
1063;171;124.9;150;0;0
1064;171.1;124.9;150;0;0
1065;171.3;124.9;150;0;0
1066;171.4;124.9;150;0;0
1067;171.5;124.9;150;1;0
1068;171.6;124.9;150;1;1
1069;171.6;124.9;150;0;1
1070;171.6;124.9;150;0;0
1071;171.6;124.9;150;0;0
1072;171.8;124.9;150;0;0
1073;171.8;124.9;150;0;0
1074;171.8;124.9;150;0;0
1075;171.9;124.9;150;0;0
1076;171.9;124.9;150;1;0
1077;172.1;124.9;150;0;1
1078;172.4;124.9;150;0;0
1079;172.2;124.9;150;0;0
1080;172.5;124.9;150;0;0
1081;172.7;124.9;150;0;0
1082;172.7;124.9;150;0;0
1083;172.7;124.9;150;0;0
1084;172.8;124.9;150;1;0
1085;173.1;124.9;150;1;1
1086;173.2;124.9;150;0;1
1087;173.2;124.9;150;0;0
1088;173.2;124.9;150;0;0
1089;173.3;124.9;150;0;0
1090;173.5;124.9;150;0;0
1091;173.5;124.9;150;0;0
1092;173.5;124.9;150;0;0
1093;173.7;124.9;150;1;0
1094;173.7;124.9;150;1;1
1095;173.7;124.9;150;0;1
1096;173.8;124.9;150;0;0
1097;173.8;124.9;150;0;0
1098;173.8;124.9;150;0;0
1099;174;124.9;150;0;0
1100;173.9;124.9;150;0;0
1101;174;124.9;150;0;0
1102;174;124.9;150;1;0
1103;174;124.9;150;1;1
1104;174.2;124.9;150;0;1
1105;174.1;124.9;150;0;0
1106;174.4;124.9;150;0;0
1107;174.4;124.9;150;0;0
1108;174.6;124.9;150;0;0
1109;174.6;124.9;150;0;0
1110;174.7;124.9;150;1;0
1111;174.7;124.9;150;1;1
1112;174.8;124.9;150;0;1
1113;174.9;124.9;150;0;0
1114;175;124.9;150;0;0
1115;175;124.9;150;0;0
1116;175.2;124.9;150;0;0
1117;175.3;124.9;150;0;0
1118;175.5;124.9;150;0;0
1119;175.5;124.9;150;1;0
1120;175.6;124.9;150;1;1
1121;175.8;124.9;150;0;1
1122;175.8;124.9;150;0;0
1123;175.9;124.9;150;0;0
1124;176;124.9;150;0;0
1125;176.1;124.9;150;0;0
1126;176;124.9;150;0;0
1127;176.1;124.9;150;0;0
1128;176.1;124.9;150;1;0
1129;176.3;124.9;150;1;1
1130;176.3;124.9;150;0;1
1131;176.5;124.9;150;0;0
1132;176.7;124.9;150;0;0
1133;177;124.9;150;0;0
1134;177;124.9;150;0;0
1135;177.2;124.9;150;0;0
1136;177.3;124.9;150;0;0
1137;177.5;124.9;150;1;0
1138;177.5;124.9;150;1;1
1139;177.6;124.9;150;0;1
1140;177.8;124.9;150;0;1
1141;177.8;124.9;150;0;0
1142;177.7;124.9;150;0;0
1143;177.8;124.9;150;0;0
1144;177.9;124.9;150;0;0
1145;178;124.9;150;1;0
1146;178;124.9;150;1;1
1147;178.2;124.9;150;0;1
1148;178.3;124.9;150;0;0
1149;178.3;124.9;150;0;0
1150;178.4;124.9;150;0;0
1151;178.5;124.9;150;0;0
1152;178.6;124.9;150;0;0
1153;178.7;124.9;150;0;0
1154;178.9;124.9;150;1;0
1155;179.1;124.9;150;1;0
1156;179.3;124.9;150;0;1
1157;179.4;124.9;150;0;1
1158;179.4;124.9;150;0;0
1159;179.5;124.9;150;0;0
1160;179.6;124.9;150;0;0
1161;179.7;124.9;150;0;0
1162;179.8;124.9;150;1;0
1163;179.7;124.9;150;1;0
1164;179.9;124.9;150;0;1
1165;179.9;124.9;150;0;1
1166;180.1;124.9;150;0;0
1167;180.3;124.9;150;0;0
1168;180.4;124.9;150;0;0
1169;180.4;124.9;150;0;0
1170;180.5;124.9;150;0;0
1171;180.6;124.9;150;1;0
1172;180.7;124.9;150;1;0
1173;180.8;124.9;150;0;1
1174;180.8;124.9;150;0;1
1175;180.8;124.9;150;0;0
1176;181;124.9;150;0;0
1177;181.2;124.9;150;0;0
1178;181.3;124.9;150;0;0
1179;181.4;124.9;150;0;0
1180;181.5;124.9;150;1;0
1181;181.6;124.9;150;1;0
1182;181.7;124.9;150;0;1
1183;181.7;124.9;150;0;1
1184;181.8;124.9;150;0;0
1185;181.9;124.9;150;0;0
1186;181.9;124.9;150;0;0
1187;182;124.9;150;0;0
1188;182.2;124.9;150;0;0
1189;182.3;124.9;150;1;0
1190;182.5;124.9;150;1;0
1191;182.5;124.9;150;0;1
1192;182.6;124.9;150;0;1
1193;182.6;124.9;150;0;0
1194;182.7;124.9;150;0;0
1195;182.8;124.9;150;0;0
1196;182.9;124.9;150;0;0
1197;182.9;124.9;150;0;0
1198;183.2;124.9;150;1;0
1199;183.2;124.9;150;1;0
1200;183.4;124.9;150;0;1
1201;183.4;124.9;150;0;1
1202;183.5;124.9;150;0;0
1203;183.5;124.9;150;0;0
1204;183.7;124.9;150;0;0
1205;183.8;124.9;150;0;0
1206;183.8;124.9;150;1;0
1207;184;124.9;150;1;0
1208;184.1;124.9;150;0;1
1209;184.2;124.9;150;0;1
1210;184.2;124.9;150;0;0
1211;184.4;124.9;150;0;0
1212;184.5;124.9;150;0;0
1213;184.6;124.9;150;0;0
1214;184.7;124.9;150;0;0
1215;184.8;124.9;150;1;0
1216;184.8;124.9;150;1;0
1217;185;124.9;150;0;1
1218;185.2;124.9;150;0;1
1219;185.2;124.9;150;0;0
1220;185.3;124.9;150;0;0
1221;185.3;124.9;150;0;0
1222;185.6;124.9;150;0;0
1223;185.8;124.9;150;0;0
1224;186;124.9;150;1;0
1225;186;124.9;150;1;0
1226;186.3;124.9;150;0;1
1227;186.1;124.9;150;0;0
1228;186.1;124.9;150;0;0
1229;186.2;124.9;150;0;0
1230;186.3;124.9;150;0;0
1231;186.3;124.9;150;1;0
1232;186.3;124.9;150;1;1
1233;186.5;124.9;150;0;1
1234;186.6;124.9;150;0;0
1235;186.8;124.9;150;0;0
1236;186.9;124.9;150;0;0
1237;187.1;124.9;150;0;0
1238;187.3;124.9;150;0;0
1239;187.4;124.9;150;0;0
1240;187.4;124.9;150;0;0
1241;187.5;124.9;150;1;0
1242;187.4;124.9;150;1;0
1243;187.5;124.9;150;0;1
1244;187.6;124.9;150;0;0
1245;187.8;124.9;150;0;0
1246;187.9;124.9;150;0;0
1247;188;124.9;150;0;0
1248;188.1;124.9;150;0;0
1249;188.1;124.9;150;1;0
1250;188.1;124.9;150;1;1
1251;188.2;124.9;150;0;1
1252;188.4;124.9;150;0;0
1253;188.5;124.9;150;0;0
1254;188.6;124.9;150;0;0
1255;188.8;124.9;150;0;0
1256;188.8;124.9;150;0;0
1257;189.1;124.9;150;0;0
1258;189.2;124.9;150;1;0
1259;189.3;124.9;150;1;1
1260;189.4;124.9;150;0;1
1261;189.5;124.9;150;0;0
1262;189.4;124.9;150;0;0
1263;189.5;124.9;150;0;0
1264;189.7;124.9;150;0;0
1265;189.7;124.9;150;0;0
1266;189.7;124.9;150;0;0
1267;189.8;124.9;150;1;0
1268;189.9;124.9;150;1;1
1269;189.9;124.9;150;0;1
1270;190;124.9;150;0;0
1271;190.1;124.9;150;0;0
1272;190.2;124.9;150;0;0
1273;190.2;124.9;150;0;0
1274;190.5;124.9;150;0;0
1275;190.6;124.9;150;0;0
1276;190.8;124.9;150;1;0
1277;190.8;124.9;150;1;1
1278;190.8;124.9;150;0;1
1279;190.9;124.9;150;0;0
1280;191.1;124.9;150;0;0
1281;191.1;124.9;150;0;0
1282;191.3;124.9;150;0;0
1283;191.4;124.9;150;0;0
1284;191.3;124.9;150;1;0
1285;191.4;124.9;150;1;1
1286;191.7;124.9;150;1;1
1287;191.5;124.9;150;0;1
1288;191.7;124.9;150;0;0
1289;191.7;124.9;150;0;0
1290;192;124.9;150;0;0
1291;192.1;124.9;150;0;0
1292;192.2;124.9;150;0;0
1293;192.3;124.9;150;1;0
1294;192.4;124.9;150;1;1
1295;192.4;124.9;150;0;1
1296;192.6;124.9;150;0;0
1297;192.8;124.9;150;0;0
1298;193;124.9;150;0;0
1299;192.9;124.9;150;0;0
1300;193;124.9;150;0;0
1301;193.1;124.9;150;0;0
1302;193.4;124.9;150;1;0
1303;193.5;124.9;150;1;1
1304;193.6;124.9;150;0;1
1305;193.8;124.9;150;0;0
1306;194;124.9;150;0;0
1307;194.1;124.9;150;0;0
1308;194.3;124.9;150;0;0
1309;194.3;124.9;150;0;0
1310;194.3;124.9;150;0;0
1311;194.5;124.9;150;1;0
1312;194.5;124.9;150;1;1
1313;194.5;124.9;150;0;1
1314;194.8;124.9;150;0;0
1315;194.9;124.9;150;0;0
1316;195;124.9;150;0;0
1317;195.1;124.9;150;0;0
1318;195.2;124.9;150;0;0
1319;195.3;124.9;150;0;0
1320;195.7;124.9;150;1;0
1321;195.8;124.9;150;1;1
1322;195.7;124.9;150;0;1
1323;195.8;124.9;150;0;0
1324;195.9;124.9;150;0;0
1325;196.1;124.9;150;0;0
1326;196.3;124.9;150;0;0
1327;196.5;124.9;150;0;0
1328;196.4;124.9;150;1;0
1329;196.5;124.9;150;1;1
1330;196.5;124.9;150;1;1
1331;196.7;124.9;150;0;1
1332;196.8;124.9;150;0;0
1333;196.7;124.9;150;0;0
1334;196.9;124.9;150;0;0
1335;197.1;124.9;150;0;0
1336;197;124.9;150;0;0
1337;197.2;124.9;150;1;0
1338;197.1;124.9;150;1;1
1339;197.3;124.9;150;0;1
1340;197.5;124.9;150;0;0
1341;197.7;124.9;150;0;0
1342;197.9;124.9;150;0;0
1343;197.9;124.9;150;0;0
1344;198;124.9;150;0;0
1345;198;124.9;150;0;0
1346;198.2;124.9;150;1;0
1347;198.3;124.9;150;1;1
1348;198.4;124.9;150;0;1
1349;198.6;124.9;150;0;0
1350;198.7;124.9;150;0;0
1351;198.8;124.9;150;0;0
1352;198.9;124.9;150;0;0
1353;198.9;124.9;150;0;0
1354;199;124.9;150;0;0
1355;199.2;124.9;150;1;0
1356;199.3;124.9;150;1;1
1357;199.6;124.9;150;0;1
1358;199.7;124.9;150;0;0
1359;199.8;124.9;150;0;0
1360;199.9;124.9;150;0;0
1361;200.1;124.9;150;0;0
1362;200;124.9;150;0;0
1363;200;124.9;150;0;0
1364;200.1;124.9;150;1;0
1365;200.2;124.9;150;1;1
1366;200.3;124.9;150;0;1
1367;200.4;124.9;150;0;0
1368;200.5;124.9;150;0;0
1369;200.7;124.9;150;0;0
1370;200.8;124.9;150;0;0
1371;201;124.9;150;0;0
1372;201.2;124.9;150;0;0
1373;201.4;124.9;150;1;0
1374;201.4;124.9;150;1;1
1375;201.5;124.9;150;0;1
1376;201.4;124.9;150;0;0
1377;201.6;124.9;150;0;0
1378;201.6;124.9;150;0;0
1379;201.6;124.9;150;0;0
1380;201.6;124.9;150;0;0
1381;201.9;124.9;150;0;0
1382;202;124.9;150;1;0
1383;202.1;124.9;150;1;1
1384;202.2;124.9;150;0;1
1385;202.3;124.9;150;0;0
1386;202.4;124.9;150;0;0
1387;202.6;124.9;150;0;0
1388;202.7;124.9;150;0;0
1389;202.9;124.9;150;0;0
1390;202.9;124.9;150;1;0
1391;202.9;124.9;150;1;1
1392;203;124.9;150;0;1
1393;203;124.9;150;0;0
1394;203.2;124.9;150;0;0
1395;203.3;124.9;150;0;0
1396;203.4;124.9;150;0;0
1397;203.5;124.9;150;0;0
1398;203.6;124.9;150;0;0
1399;203.8;124.9;150;1;0
1400;203.9;124.9;150;1;1
1401;204;124.9;150;0;1
1402;204.1;124.9;150;0;0
1403;204.1;124.9;150;0;0
1404;204.3;124.9;150;0;0
1405;204.5;124.9;150;0;0
1406;204.7;124.9;150;0;0
1407;204.7;124.9;150;0;0
1408;204.7;124.9;150;1;0
1409;204.7;124.9;150;1;1
1410;204.9;124.9;150;0;1
1411;205;124.9;150;0;0
1412;204.9;124.9;150;0;0
1413;205.2;124.9;150;0;0
1414;205.3;124.9;150;0;0
1415;205.5;124.9;150;0;0
1416;205.8;124.9;150;1;0
1417;205.9;124.9;150;1;1
1418;206.1;124.9;150;0;1
1419;206.2;124.9;150;0;0
1420;206.1;124.9;150;0;0
1421;206.3;124.9;150;0;0
1422;206.4;124.9;150;0;0
1423;206.4;124.9;150;0;0
1424;206.6;124.9;150;0;0
1425;206.9;124.9;150;1;0
1426;206.9;124.9;150;1;1
1427;206.9;124.9;150;0;1
1428;207;124.9;150;0;0
1429;207.1;124.9;150;0;0
1430;207;124.9;150;0;0
1431;207.2;124.9;150;0;0
1432;207.3;124.9;150;0;0
1433;207.4;124.9;150;0;0
1434;207.4;124.9;150;1;0
1435;207.4;124.9;150;1;1
1436;207.5;124.9;150;0;1
1437;207.5;124.9;150;0;0
1438;207.7;124.9;150;0;0
1439;207.9;124.9;150;0;0
1440;208;124.9;150;0;0
1441;208.2;124.9;150;0;0
1442;208.4;124.9;150;1;0
1443;208.2;124.9;150;1;1
1444;208.5;124.9;150;1;1
1445;208.6;124.9;150;0;1
1446;208.6;124.9;150;0;0
1447;208.9;124.9;150;0;0
1448;208.7;124.9;150;0;0
1449;209;124.9;150;0;0
1450;209.2;124.9;150;0;0
1451;209.4;124.9;150;1;0
1452;209.3;124.9;150;1;1
1453;209.4;124.9;150;0;1
1454;209.6;124.9;150;0;0
1455;209.8;124.9;150;0;0
1456;210;124.9;150;0;0
1457;210.1;124.9;150;0;0
1458;210.1;124.9;150;0;0
1459;210.4;124.9;150;0;0
1460;210.3;124.9;150;1;0
1461;210.4;124.9;150;0;1
1462;210.5;124.9;150;0;0
1463;210.7;124.9;150;0;0
1464;210.7;124.9;150;0;0
1465;210.8;124.9;150;0;0
1466;211.1;124.9;150;0;0
1467;211.1;124.9;150;0;0
1468;211.3;124.9;150;1;0
1469;211.4;124.9;150;1;1
1470;211.5;124.9;150;0;1
1471;211.5;124.9;150;0;0
1472;211.7;124.9;150;0;0
1473;211.8;124.9;150;0;0
1474;212;124.9;150;0;0
1475;211.9;124.9;150;0;0
1476;212;124.9;150;1;0
1477;212;124.9;150;1;1
1478;212.1;124.9;150;0;1
1479;212.3;124.9;150;0;0
1480;212.3;124.9;150;0;0
1481;212.5;124.9;150;0;0
1482;212.5;124.9;150;0;0
1483;212.6;124.9;150;0;0
1484;212.9;124.9;150;0;0
1485;213.2;124.9;150;1;0
1486;213.2;124.9;150;0;1
1487;213.3;124.9;150;0;0
1488;213.5;124.9;150;0;0
1489;213.6;124.9;150;0;0
1490;213.6;124.9;150;0;0
1491;213.7;124.9;150;0;0
1492;213.6;124.9;150;0;0
1493;213.6;124.9;150;1;0
1494;213.7;124.9;150;1;1
1495;213.8;124.9;150;0;1
1496;213.9;124.9;150;0;0
1497;214;124.9;150;0;0
1498;214.2;124.9;150;0;0
1499;214.1;124.9;150;0;0
1500;214.3;124.9;150;0;0
1501;214.6;124.9;150;1;0
1502;214.5;124.9;150;1;1
1503;214.7;124.9;150;0;1
1504;214.7;124.9;150;0;0
1505;214.7;124.9;150;0;0
1506;214.9;124.9;150;0;0
1507;215.1;124.9;150;0;0
1508;215.1;124.9;150;0;0
1509;215.4;124.9;150;0;0
1510;215.5;124.9;150;1;0
1511;215.7;124.9;150;0;1
1512;215.7;124.9;150;0;0
1513;215.9;124.9;150;0;0
1514;215.9;124.9;150;0;0
1515;216;124.9;150;0;0
1516;216.1;124.9;150;0;0
1517;216.1;124.9;150;0;0
1518;216.2;124.9;150;1;0
1519;216.3;124.9;150;1;1
1520;216.5;124.9;150;0;1
1521;216.3;124.9;150;0;0
1522;216.5;124.9;150;0;0
1523;216.7;124.9;150;0;0
1524;216.8;124.9;150;0;0
1525;216.9;124.9;150;0;0
1526;216.9;124.9;150;1;0
1527;216.9;124.9;150;1;1
1528;217.1;124.9;150;0;1
1529;217.2;124.9;150;0;0
1530;217.2;124.9;150;0;0
1531;217.4;124.9;150;0;0
1532;217.4;124.9;150;0;0
1533;217.6;124.9;150;0;0
1534;217.7;124.9;150;0;0
1535;217.6;124.9;150;1;0
1536;217.8;124.9;150;1;1
1537;217.8;124.9;150;0;1
1538;217.9;124.9;150;0;0
1539;218;124.9;150;0;0
1540;218.3;124.9;150;0;0
1541;218.3;124.9;150;0;0
1542;218.6;124.9;150;0;0
1543;218.6;124.9;150;1;0
1544;218.8;124.9;150;1;1
1545;218.7;124.9;150;0;1
1546;218.9;124.9;150;0;0
1547;219;124.9;150;0;0
1548;219.1;124.9;150;0;0
1549;219.3;124.9;150;0;0
1550;219.3;124.9;150;0;0
1551;219.3;124.9;150;1;0
1552;219.4;124.9;150;1;1
1553;219.5;124.9;150;0;1
1554;219.7;124.9;150;0;0
1555;219.9;124.9;150;0;0
1556;220.1;124.9;150;0;0
1557;220.2;124.9;150;0;0
1558;220.4;124.9;150;0;0
1559;220.5;124.9;150;0;0
1560;220.5;124.9;150;1;0
1561;220.6;124.9;150;1;1
1562;220.7;124.9;150;0;1
1563;220.8;124.9;150;0;0
1564;220.9;124.9;150;0;0
1565;221.2;124.9;150;0;0
1566;221.2;124.9;150;0;0
1567;221.5;124.9;150;0;0
1568;221.4;124.9;150;1;0
1569;221.6;124.9;150;1;1
1570;221.6;124.9;150;0;1
1571;221.7;124.9;150;0;0
1572;221.8;124.9;150;0;0
1573;221.9;124.9;150;0;0
1574;222;124.9;150;0;0
1575;222.1;124.9;150;0;0
1576;222;124.9;150;0;0
1577;222.1;124.9;150;1;0
1578;222.4;124.9;150;0;1
1579;222.5;124.9;150;0;0
1580;222.4;124.9;150;0;0
1581;222.4;124.9;150;0;0
1582;222.6;124.9;150;0;0
1583;222.7;124.9;150;0;0
1584;222.8;124.9;150;0;0
1585;222.9;124.9;150;1;0
1586;223;124.9;150;1;1
1587;223.1;124.9;150;0;1
1588;223.2;124.9;150;0;0
1589;223.4;124.9;150;0;0
1590;223.4;124.9;150;0;0
1591;223.6;124.9;150;0;0
1592;223.8;124.9;150;0;0
1593;224;124.9;150;1;0
1594;224;124.9;150;1;1
1595;224;124.9;150;0;1
1596;224;124.9;150;0;0
1597;224.1;124.9;150;0;0
1598;224.2;124.9;150;0;0
1599;224.3;124.9;150;0;0
1600;224.1;124.9;150;0;0
1601;224.3;124.9;150;0;0
1602;224.4;124.9;150;1;0
1603;224.6;124.9;150;0;1
1604;224.6;124.9;150;0;0
1605;224.8;124.9;150;0;0
1606;225;124.9;150;0;0
1607;225.2;124.9;150;0;0
1608;225.4;124.9;150;0;0
1609;225.5;124.9;150;0;0
1610;225.5;124.9;150;1;0
1611;225.5;124.9;150;1;1
1612;225.7;124.9;150;0;1
1613;225.7;124.9;150;0;0
1614;225.8;124.9;150;0;0
1615;225.9;124.9;150;0;0
1616;225.9;124.9;150;0;0
1617;226;124.9;150;0;0
1618;226;124.9;150;1;0
1619;226;124.9;150;1;1
1620;226.2;124.9;150;0;1
1621;226.4;124.9;150;0;0
1622;226.5;124.9;150;0;0
1623;226.6;124.9;150;0;0
1624;226.7;124.9;150;0;0
1625;226.9;124.9;150;0;0
1626;226.9;124.9;150;0;0
1627;227;124.9;150;1;0
1628;226.8;124.9;150;1;1
1629;227;124.9;150;0;1
1630;227;124.9;150;0;0
1631;227.2;124.9;150;0;0
1632;227.3;124.9;150;0;0
1633;227.4;124.9;150;0;0
1634;227.5;124.9;150;1;0
1635;227.8;124.9;150;1;1
1636;227.8;124.9;150;1;1
1637;227.8;124.9;150;0;1
1638;227.9;124.9;150;0;0
1639;228.1;124.9;150;0;0
1640;228.3;124.9;150;0;0
1641;228.7;124.9;150;0;0
1642;228.9;124.9;150;0;0
1643;228.8;124.9;150;0;0
1644;229;124.9;150;1;0
1645;229.1;124.9;150;1;1
1646;229.1;124.9;150;0;1
1647;229.2;124.9;150;0;0
1648;229.3;124.9;150;0;0
1649;229.3;124.9;150;0;0
1650;229.5;124.9;150;0;0
1651;229.5;124.9;150;0;0
1652;229.5;124.9;150;1;0
1653;229.6;124.9;150;1;1
1654;229.8;124.9;150;0;1
1655;229.9;124.9;150;0;0
1656;230.2;124.9;150;0;0
1657;230.4;124.9;150;0;0
1658;230.5;124.9;150;0;0
1659;230.4;124.9;150;0;0
1660;230.4;124.9;150;0;0
1661;230.5;124.9;150;1;0
1662;230.5;124.9;150;0;1
1663;230.7;124.9;150;0;0
1664;230.8;124.9;150;0;0
1665;231.1;124.9;150;0;0
1666;231.1;124.9;150;0;0
1667;231.1;124.9;150;0;0
1668;231.3;124.9;150;0;0
1669;231.5;124.9;150;1;0
1670;231.5;124.9;150;1;1
1671;231.6;124.9;150;0;1
1672;231.8;124.9;150;0;0
1673;232.1;124.9;150;0;0
1674;232.1;124.9;150;0;0
1675;232.1;124.9;150;0;0
1676;232.3;124.9;150;0;0
1677;232.4;124.9;150;1;0
1678;232.4;124.9;150;1;1
1679;232.6;124.9;150;0;1
1680;232.7;124.9;150;0;0
1681;232.7;124.9;150;0;0
1682;232.7;124.9;150;0;0
1683;232.8;124.9;150;0;0
1684;232.9;124.9;150;0;0
1685;233.1;124.9;150;0;0
1686;233;124.9;150;1;0
1687;233.2;124.9;150;1;1
1688;233.3;124.9;150;0;1
1689;233.3;124.9;150;0;0
1690;233.6;124.9;150;0;0
1691;233.7;124.9;150;0;0
1692;233.8;124.9;150;0;0
1693;233.9;124.9;150;0;0
1694;234;124.9;150;1;0
1695;234.1;124.9;150;1;1
1696;234.1;124.9;150;0;1
1697;234.3;124.9;150;0;0
1698;234.2;124.9;150;0;0
1699;234.3;124.9;150;0;0
1700;234.4;124.9;150;0;0
1701;234.5;124.9;150;0;0
1702;234.8;124.9;150;1;0
1703;234.7;124.9;150;1;1
1704;234.7;124.9;150;0;1
1705;234.8;124.9;150;0;1
1706;234.8;124.9;150;0;0
1707;235.1;124.9;150;0;0
1708;235.3;124.9;150;0;0
1709;235.4;124.9;150;0;0
1710;235.5;124.9;150;0;0
1711;235.6;124.9;150;1;0
1712;235.8;124.9;150;1;0
1713;235.9;124.9;150;0;1
1714;236;124.9;150;0;1
1715;236.1;124.9;150;0;0
1716;236.3;124.9;150;0;0
