Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
2708;340.4;124.9;340;0;0
2709;340.4;124.9;340;0;0
2710;340.3;124.9;340;0;0
2711;340.3;124.9;340;0;0
2712;340.3;124.9;340;0;0
2713;340.3;124.9;340;1;0
2714;340.3;124.9;340;0;1
2715;340.3;124.9;340;0;0
2716;340.2;124.9;340;0;0
2717;340.3;124.9;340;0;0
2718;340.3;124.9;340;0;0
2719;340.2;124.9;340;0;0
2720;340.2;124.9;340;0;0
2721;340.2;124.9;340;0;0
2722;340.2;124.9;340;0;0
2723;340.2;124.9;340;0;0
2724;340.2;124.9;340;0;0
2725;340.2;124.9;340;0;0
2726;340.2;124.9;340;0;0
2727;340.2;124.9;340;0;0
2728;340.2;124.9;340;0;0
2729;340.2;124.9;340;0;0
2730;340.2;124.9;340;1;0
2731;340.2;124.9;340;0;1
2732;340.2;124.9;340;0;0
2733;340.1;124.9;340;0;0
2734;340.2;124.9;340;0;0
2735;340.2;124.9;340;0;0
2736;340.2;124.9;340;0;0
2737;340.2;124.9;340;0;0
2738;340.2;124.9;340;0;0
2739;340.2;124.9;340;0;0
2740;340.1;124.9;340;0;0
2741;340.1;124.9;340;0;0
2742;340.2;124.9;340;0;0
2743;340.1;124.9;340;0;0
2744;340.2;124.9;340;0;0
2745;340.2;124.9;340;0;0
2746;340.2;124.9;340;0;0
2747;340.1;124.9;340;1;0
2748;340.2;124.9;340;0;1
2749;340.1;124.9;340;0;0
2750;340;124.9;340;0;0
2751;340.2;124.9;340;0;0
2752;340.1;124.9;340;0;0
2753;340.1;124.9;340;0;0
2754;340.1;124.9;340;0;0
2755;340.1;124.9;340;1;0
2756;340;124.9;340;0;1
2757;340.1;124.9;340;0;0
2758;340.1;124.9;340;0;0
2759;340.1;124.9;340;0;0
2760;340.2;124.9;340;0;0
2761;340.1;124.9;340;0;0
2762;340.1;124.9;340;0;0
2763;340.1;124.9;340;0;0
2764;340.2;124.9;340;0;0
2765;340.2;124.9;340;0;0
2766;340.2;124.9;340;0;0
2767;340.2;124.9;340;0;0
2768;340.1;124.9;340;0;0
2769;340.2;124.9;340;0;0
2770;340.2;124.9;340;0;0
2771;340.2;124.9;340;0;0
2772;340.2;124.9;340;1;0
2773;340.1;124.9;340;0;0
2774;340.2;124.9;340;0;1
2775;340.1;124.9;340;0;0
2776;340.2;124.9;340;0;0
2777;340.2;124.9;340;0;0
2778;340.2;124.9;340;0;0
2779;340.2;124.9;340;1;0
2780;340.1;124.9;340;0;1
2781;340;124.9;340;0;0
2782;340.1;124.9;340;0;0
2783;340.1;124.9;340;0;0
2784;340.2;124.9;340;0;0
2785;340.1;124.9;340;0;0
2786;340.2;124.9;340;0;0
2787;340.2;124.9;340;0;0
2788;340.2;124.9;340;0;0
2789;340.2;124.9;340;0;0
2790;340.2;124.9;340;0;0
2791;340.2;124.9;340;0;0
2792;340.2;124.9;340;0;0
2793;340.2;124.9;340;0;0
2794;340.1;124.9;340;0;0
2795;340.2;124.9;340;0;0
2796;340.2;124.9;340;1;0
2797;340.1;124.9;340;0;1
2798;340.2;124.9;340;0;0
2799;340.2;124.9;340;0;0
2800;340.2;124.9;340;0;0
2801;340.2;124.9;340;0;0
2802;340.2;124.9;340;0;0
2803;340.2;124.9;340;0;0
2804;340.2;124.9;340;0;0
2805;340.2;124.9;340;0;0
2806;340.3;124.9;340;0;0
2807;340.2;124.9;340;0;0
2808;340.2;124.9;340;0;0
2809;340.3;124.9;340;0;0
2810;340.2;124.9;340;0;0
2811;340.2;124.9;340;0;0
2812;340.2;124.9;340;0;0
2813;340.2;124.9;340;1;0
2814;340.2;124.9;340;0;1
2815;340.2;124.9;340;0;0
2816;340.2;124.9;340;0;0
2817;340.2;124.9;340;0;0
2818;340.2;124.9;340;0;0
2819;340.1;124.9;340;0;0
2820;340.2;124.9;340;0;0
2821;340.1;124.9;340;0;0
2822;340.2;124.9;340;0;0
2823;340.2;124.9;340;0;0
2824;340.1;124.9;340;0;0
2825;340.2;124.9;340;0;0
2826;340.2;124.9;340;0;0
2827;340.2;124.9;340;0;0
2828;340.2;124.9;340;0;0
2829;340.2;124.9;340;0;0
2830;340.2;124.9;340;1;0
2831;340.2;124.9;340;0;1
2832;340.2;124.9;340;0;0
2833;340.2;124.9;340;0;0
2834;340.2;124.9;340;0;0
2835;340;124.9;340;0;0
2836;340;124.9;340;0;0
2837;340.1;124.9;340;0;0
2838;340.1;124.9;340;0;0
2839;340.1;124.9;340;0;0
2840;340.2;124.9;340;0;0
2841;340.1;124.9;340;0;0
2842;340.2;124.9;340;0;0
2843;340;124.9;340;0;0
2844;340;124.9;340;0;0
2845;340.1;124.9;340;0;0
2846;340.1;124.9;340;0;0
2847;340;124.9;340;1;0
2848;340;124.9;340;0;1
2849;340;124.9;340;0;0
2850;340;124.9;340;0;0
2851;340;124.9;340;0;0
2852;340;124.9;340;0;0
2853;340;124.9;340;0;0
2854;340;124.9;340;0;0
2855;340;124.9;340;1;0
2856;340;124.9;340;0;1
2857;340;124.9;340;0;0
2858;340;124.9;340;0;0
2859;340.1;124.9;340;0;0
2860;340;124.9;340;0;0
2861;340;124.9;340;0;0
2862;340.1;124.9;340;0;0
2863;340.1;124.9;340;0;0
2864;340.1;124.9;340;0;0
2865;340.1;124.9;340;0;0
2866;340.1;124.9;340;0;0
2867;340;124.9;340;0;0
2868;340;124.9;340;0;0
2869;340.1;124.9;340;0;0
2870;340.1;124.9;340;0;0
2871;340.2;124.9;340;0;0
2872;340;124.9;340;1;0
2873;340;124.9;340;0;0
2874;340;124.9;340;0;1
2875;340;124.9;340;0;0
2876;340.1;124.9;340;0;0
2877;340;124.9;340;0;0
2878;340;124.9;340;0;0
2879;340;124.9;340;1;0
2880;339.9;124.9;340;0;1
2881;340;124.9;340;0;0
2882;340.1;124.9;340;0;0
2883;340.1;124.9;340;0;0
2884;340.1;124.9;340;0;0
2885;340.1;124.9;340;0;0
2886;340.1;124.9;340;0;0
2887;340.1;124.9;340;0;0
2888;340.2;124.9;340;0;0
2889;340.2;124.9;340;0;0
2890;340.2;124.9;340;0;0
2891;340.2;124.9;340;0;0
2892;340.2;124.9;340;0;0
2893;340.2;124.9;340;0;0
2894;340.2;124.9;340;0;0
2895;340.1;124.9;340;0;0
2896;340.1;124.9;340;1;0
2897;340.1;124.9;340;0;1
2898;340.3;124.9;340;0;0
2899;340.1;124.9;340;0;0
2900;340.2;124.9;340;0;0
2901;340.2;124.9;340;0;0
2902;340.2;124.9;340;0;0
2903;340.2;124.9;340;0;0
2904;340;124.9;340;0;0
2905;340;124.9;340;0;0
2906;340;124.9;340;0;0
2907;340;124.9;340;0;0
2908;340.1;124.9;340;0;0
2909;340;124.9;340;0;0
2910;340.1;124.9;340;0;0
2911;340.1;124.9;340;0;0
2912;340.1;124.9;340;0;0
2913;340.1;124.9;340;0;0
2914;340.1;124.9;340;0;0
2915;340.1;124.9;340;0;0
2916;340.1;124.9;340;0;0
2917;340.1;124.9;340;0;0
2918;340.1;124.9;340;0;0
2919;340;124.9;340;0;0
2920;340;124.9;340;0;0
2921;340;124.9;340;1;0
2922;340;124.9;340;0;1
2923;339.9;124.9;340;0;0
2924;339.9;124.9;340;0;0
2925;339.9;124.9;340;0;0
2926;339.9;124.9;340;0;0
2927;340;124.9;340;0;0
2928;340;124.9;340;0;0
2929;340;124.9;340;0;0
2930;340;124.9;340;0;0
2931;340;124.9;340;0;0
2932;339.9;124.9;340;0;0
2933;340;124.9;340;0;0
2934;340;124.9;340;0;0
2935;339.8;124.9;340;0;0
2936;339.9;124.9;340;0;0
2937;340;124.9;340;0;0
2938;340;124.9;340;1;0
2939;339.9;124.9;340;0;1
2940;340;124.9;340;0;0
2941;339.9;124.9;340;0;0
2942;340;124.9;340;0;0
2943;339.9;124.9;340;0;0
2944;340;124.9;340;0;0
2945;339.9;124.9;340;0;0
2946;339.9;124.9;340;0;0
2947;340;124.9;340;0;0
2948;339.9;124.9;340;0;0
2949;340;124.9;340;0;0
2950;339.9;124.9;340;0;0
2951;339.9;124.9;340;0;0
2952;339.8;124.9;340;0;0
2953;339.8;124.9;340;0;0
2954;339.8;124.9;340;0;0
2955;339.8;124.9;340;1;0
2956;339.8;124.9;340;0;1
2957;339.8;124.9;340;0;0
2958;339.8;124.9;340;0;0
2959;339.8;124.9;340;0;0
2960;339.8;124.9;340;0;0
2961;339.7;124.9;340;0;0
2962;339.7;124.9;340;0;0
2963;339.7;124.9;340;0;0
2964;339.8;124.9;340;0;0
2965;339.8;124.9;340;0;0
2966;339.8;124.9;340;0;0
2967;339.8;124.9;340;0;0
2968;339.8;124.9;340;0;0
2969;339.8;124.9;340;0;0
2970;339.8;124.9;340;0;0
2971;339.8;124.9;340;0;0
2972;339.8;124.9;340;0;0
2973;339.8;124.9;340;0;0
2974;339.8;124.9;340;0;0
2975;339.7;124.9;340;0;0
2976;339.7;124.9;340;0;0
2977;339.7;124.9;340;0;0
2978;339.7;124.9;340;0;0
2979;339.6;124.9;340;0;0
2980;339.6;124.9;340;1;0
2981;339.6;124.9;340;0;1
2982;339.6;124.9;340;0;0
2983;339.6;124.9;340;0;0
2984;339.7;124.9;340;0;0
2985;339.7;124.9;340;0;0
2986;339.6;124.9;340;0;0
2987;339.6;124.9;340;0;0
2988;339.6;124.9;340;0;0
2989;339.7;124.9;340;0;0
2990;339.6;124.9;340;0;0
2991;339.5;124.9;340;0;0
2992;339.6;124.9;340;0;0
2993;339.6;124.9;340;0;0
2994;339.5;124.9;340;0;0
2995;339.5;124.9;340;0;0
2996;339.4;124.9;340;0;0
2997;339.4;124.9;340;1;0
2998;339.5;124.9;340;0;1
2999;339.5;124.9;340;0;0
3000;339.4;124.9;340;0;0
3001;339.4;124.9;340;0;0
3002;339.5;124.9;340;0;0
3003;339.5;124.9;340;0;0
3004;339.5;124.9;340;0;0
3005;339.5;124.9;340;1;0
3006;339.4;124.9;340;0;0
3007;339.5;124.9;340;0;1
3008;339.5;124.9;340;0;0
3009;339.5;124.9;340;0;0
3010;339.4;124.9;340;0;0
