Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
879;140;124.9;120;0;1
880;140;124.9;120;0;0
881;140.2;124.9;120;0;0
882;140.3;124.9;120;0;0
883;140.3;124.9;120;0;0
884;140.4;124.9;120;0;0
885;140.5;124.9;120;1;0
886;140.7;124.9;120;1;0
887;140.9;124.9;120;0;1
888;141;124.9;120;0;1
889;141;124.9;120;0;0
890;141.1;124.9;120;0;0
891;141.4;124.9;120;0;0
892;141.3;124.9;120;0;0
893;141.4;124.9;120;0;0
894;141.5;124.9;120;0;0
895;141.5;124.9;120;1;0
896;141.6;124.9;120;1;0
897;141.8;124.9;120;0;1
898;141.8;124.9;120;0;1
899;141.8;124.9;120;0;0
900;141.8;124.9;120;0;0
901;141.9;124.9;120;0;0
902;141.9;124.9;120;0;0
903;141.9;124.9;120;0;0
904;142.1;124.9;120;1;0
905;142.2;124.9;120;1;0
906;142.1;124.9;120;0;1
907;142.2;124.9;120;0;1
908;142.3;124.9;120;0;0
909;142.4;124.9;120;0;0
910;142.5;124.9;120;0;0
911;142.6;124.9;120;0;0
912;142.5;124.9;120;0;0
913;142.6;124.9;120;1;0
914;142.7;124.9;120;1;0
915;143;124.9;120;0;1
916;143.1;124.9;120;0;1
917;143.1;124.9;120;0;0
918;143.1;124.9;120;0;0
919;143.2;124.9;120;0;0
920;143.4;124.9;120;0;0
921;143.6;124.9;120;0;0
922;143.6;124.9;120;1;0
923;143.8;124.9;120;0;0
924;143.8;124.9;120;0;1
925;143.8;124.9;120;0;0
926;144;124.9;120;0;0
927;144;124.9;120;0;0
928;144;124.9;120;0;0
929;144.1;124.9;120;0;0
930;144.3;124.9;120;0;0
931;144.4;124.9;120;1;0
932;144.5;124.9;120;1;0
933;144.5;124.9;120;0;1
934;144.7;124.9;120;0;1
935;144.7;124.9;120;0;0
936;144.8;124.9;120;0;0
937;145;124.9;120;0;0
938;145;124.9;120;0;0
939;145.1;124.9;120;0;0
940;145.2;124.9;120;1;0
941;145.4;124.9;120;1;0
942;145.5;124.9;120;1;1
943;145.5;124.9;120;0;1
944;145.5;124.9;120;0;1
945;145.6;124.9;120;0;0
946;145.8;124.9;120;0;0
947;145.9;124.9;120;0;0
948;146;124.9;120;0;0
949;146;124.9;120;0;0
950;146.2;124.9;120;1;0
951;146.4;124.9;120;1;0
952;146.6;124.9;120;0;1
953;146.8;124.9;120;0;1
954;146.8;124.9;120;0;0
955;146.8;124.9;120;0;0
956;146.9;124.9;120;0;0
957;147;124.9;120;0;0
958;147;124.9;120;0;0
959;147;124.9;120;1;0
960;147.2;124.9;120;0;1
961;147.2;124.9;120;0;0
962;147.3;124.9;120;0;0
963;147.2;124.9;120;0;0
964;147.4;124.9;120;0;0
965;147.4;124.9;120;0;0
966;147.5;124.9;120;0;0
967;147.6;124.9;120;1;0
968;147.6;124.9;120;1;1
969;147.7;124.9;120;0;1
970;147.8;124.9;120;0;0
971;148.1;124.9;120;0;0
972;148.4;124.9;120;0;0
973;148.4;124.9;120;0;0
974;148.4;124.9;120;0;0
975;148.4;124.9;120;0;0
976;148.6;124.9;120;1;0
977;148.8;124.9;120;1;1
978;149;124.9;120;0;1
979;149.1;124.9;120;0;0
980;149.2;124.9;120;0;0
981;149.5;124.9;120;0;0
982;149.7;124.9;120;0;0
983;149.7;124.9;120;0;0
984;149.7;124.9;120;0;0
985;150.1;124.9;120;1;0
986;150.3;124.9;120;1;1
987;150.3;124.9;120;0;1
988;150.5;124.9;120;0;0
989;150.6;124.9;120;0;0
990;150.8;124.9;120;0;0
991;150.8;124.9;120;0;0
992;150.9;124.9;120;0;0
993;151.1;124.9;120;0;0
994;151.1;124.9;120;1;0
995;151.1;124.9;120;1;1
996;151;124.9;120;0;1
997;151.1;124.9;120;0;0
998;151.2;124.9;120;0;0
999;151.4;124.9;120;0;0
1000;151.4;124.9;120;0;0
1001;151.7;124.9;120;0;0
1002;151.8;124.9;120;0;0
1003;151.9;124.9;120;1;0
1004;152;124.9;120;1;1
1005;152;124.9;120;0;1
1006;152.1;124.9;120;0;0
1007;152.2;124.9;120;0;0
1008;152.2;124.9;120;0;0
1009;152.5;124.9;120;0;0
1010;152.6;124.9;120;0;0
1011;152.5;124.9;120;0;0
1012;152.7;124.9;120;1;0
1013;152.9;124.9;120;1;1
1014;153;124.9;120;0;1
1015;153;124.9;120;0;0
1016;153;124.9;120;0;0
1017;153.2;124.9;120;0;0
1018;153.3;124.9;120;0;0
1019;153.5;124.9;120;0;0
1020;153.5;124.9;120;0;0
1021;153.6;124.9;120;0;0
1022;153.6;124.9;120;1;0
1023;153.8;124.9;120;1;1
1024;154;124.9;120;0;1
1025;154.1;124.9;120;0;0
1026;154.2;124.9;120;0;0
1027;154.2;124.9;120;0;0
1028;154.2;124.9;120;0;0
1029;154.3;124.9;120;0;0
1030;154.4;124.9;120;0;0
1031;154.5;124.9;120;1;0
1032;154.5;124.9;120;1;1
1033;154.7;124.9;120;1;1
1034;154.7;124.9;120;0;1
1035;154.7;124.9;120;0;0
1036;154.9;124.9;120;0;0
1037;155.2;124.9;120;0;0
1038;155.2;124.9;120;0;0
1039;155.3;124.9;120;0;0
1040;155.2;124.9;120;0;0
1041;155.1;124.9;120;1;0
1042;155.3;124.9;120;1;1
1043;155.4;124.9;120;0;1
1044;155.4;124.9;120;0;0
1045;155.4;124.9;120;0;0
1046;155.4;124.9;120;0;0
1047;155.4;124.9;120;0;0
1048;155.7;124.9;120;0;0
1049;155.9;124.9;120;0;0
1050;155.9;124.9;120;1;0
1051;156;124.9;120;1;1
1052;156.1;124.9;120;0;1
1053;156.4;124.9;120;0;0
1054;156.5;124.9;120;0;0
1055;156.5;124.9;120;0;0
1056;156.8;124.9;120;0;0
1057;156.9;124.9;120;0;0
1058;157;124.9;120;0;0
1059;157.1;124.9;120;0;0
1060;157.3;124.9;120;1;0
1061;157.4;124.9;120;0;1
1062;157.6;124.9;120;0;0
1063;157.6;124.9;120;0;0
1064;157.7;124.9;120;0;0
1065;157.7;124.9;120;0;0
1066;157.8;124.9;120;0;0
1067;157.9;124.9;120;0;0
1068;158.1;124.9;120;0;0
1069;158.3;124.9;120;1;0
1070;158.3;124.9;120;1;1
1071;158.5;124.9;120;0;1
1072;158.4;124.9;120;0;0
1073;158.6;124.9;120;0;0
1074;158.7;124.9;120;0;0
1075;158.9;124.9;120;0;0
1076;158.8;124.9;120;0;0
1077;159;124.9;120;0;0
1078;158.9;124.9;120;0;0
1079;159;124.9;120;1;0
1080;159;124.9;120;1;1
1081;159.1;124.9;120;0;1
1082;159.2;124.9;120;0;0
1083;159.5;124.9;120;0;0
1084;159.6;124.9;120;0;0
1085;159.6;124.9;120;0;0
1086;159.7;124.9;120;0;0
1087;159.9;124.9;120;0;0
1088;160;124.9;120;1;0
1089;159.9;124.9;120;1;1
1090;160;124.9;120;0;1
1091;160.1;124.9;120;0;0
1092;160.2;124.9;120;0;0
1093;160.3;124.9;120;0;0
1094;160.4;124.9;120;0;0
1095;160.5;124.9;120;0;0
1096;160.8;124.9;120;0;0
1097;160.7;124.9;120;1;0
1098;160.9;124.9;120;0;1
1099;161;124.9;120;0;0
1100;161.1;124.9;120;0;0
1101;161.1;124.9;120;0;0
1102;161.2;124.9;120;0;0
1103;161.4;124.9;120;0;0
1104;161.5;124.9;120;0;0
1105;161.6;124.9;120;1;0
1106;161.6;124.9;120;1;1
1107;161.6;124.9;120;0;1
1108;161.5;124.9;120;0;0
1109;161.6;124.9;120;0;0
1110;161.8;124.9;120;0;0
1111;161.9;124.9;120;0;0
1112;161.9;124.9;120;0;0
1113;162.1;124.9;120;0;0
1114;162.1;124.9;120;1;0
1115;162.1;124.9;120;1;1
1116;162.2;124.9;120;0;1
1117;162.2;124.9;120;0;0
1118;162.3;124.9;120;0;0
1119;162.4;124.9;120;0;0
1120;162.6;124.9;120;0;0
1121;162.6;124.9;120;0;0
1122;162.9;124.9;120;0;0
1123;163;124.9;120;1;0
1124;163.1;124.9;120;1;1
1125;163.1;124.9;120;0;1
1126;163.2;124.9;120;0;0
1127;163.3;124.9;120;0;0
1128;163.3;124.9;120;0;0
1129;163.2;124.9;120;0;0
1130;163.2;124.9;120;0;0
1131;163.3;124.9;120;0;0
1132;163.3;124.9;120;0;0
1133;163.5;124.9;120;1;0
1134;163.6;124.9;120;1;1
1135;163.8;124.9;120;0;1
1136;163.9;124.9;120;0;0
1137;164;124.9;120;0;0
1138;164.2;124.9;120;0;0
1139;164.3;124.9;120;0;0
1140;164.6;124.9;120;0;0
1141;164.7;124.9;120;0;0
1142;164.8;124.9;120;1;0
1143;164.8;124.9;120;1;1
1144;165;124.9;120;0;1
1145;165.1;124.9;120;0;0
1146;165.1;124.9;120;0;0
1147;165;124.9;120;0;0
1148;164.9;124.9;120;0;0
1149;165.1;124.9;120;0;0
1150;165.2;124.9;120;0;0
1151;165.4;124.9;120;1;0
1152;165.6;124.9;120;1;1
1153;165.8;124.9;120;0;1
1154;165.9;124.9;120;0;0
1155;165.9;124.9;120;0;0
1156;165.9;124.9;120;0;0
1157;166;124.9;120;0;0
1158;166.1;124.9;120;0;0
1159;166.3;124.9;120;0;0
1160;166.3;124.9;120;1;0
1161;166.4;124.9;120;1;1
1162;166.5;124.9;120;1;1
1163;166.6;124.9;120;0;1
1164;166.6;124.9;120;0;0
1165;166.9;124.9;120;0;0
1166;167;124.9;120;0;0
1167;167.2;124.9;120;0;0
1168;167.3;124.9;120;0;0
1169;167.6;124.9;120;0;0
1170;167.7;124.9;120;1;0
1171;167.8;124.9;120;1;1
1172;167.8;124.9;120;0;1
1173;168;124.9;120;0;0
1174;168.2;124.9;120;0;0
1175;168.3;124.9;120;0;0
1176;168.3;124.9;120;0;0
1177;168.4;124.9;120;0;0
1178;168.4;124.9;120;0;0
1179;168.5;124.9;120;0;0
1180;168.6;124.9;120;1;0
1181;168.8;124.9;120;1;1
1182;168.8;124.9;120;0;1
1183;168.8;124.9;120;0;0
1184;168.8;124.9;120;0;0
1185;168.8;124.9;120;0;0
1186;168.8;124.9;120;0;0
1187;169.1;124.9;120;0;0
1188;169.1;124.9;120;0;0
1189;169.4;124.9;120;1;0
1190;169.5;124.9;120;1;1
1191;169.6;124.9;120;0;1
1192;169.8;124.9;120;0;0
1193;169.8;124.9;120;0;0
1194;169.8;124.9;120;0;0
1195;169.9;124.9;120;0;0
1196;169.9;124.9;120;0;0
1197;169.9;124.9;120;0;0
1198;170.1;124.9;120;1;0
1199;170.2;124.9;120;1;1
1200;170.4;124.9;120;0;1
1201;170.4;124.9;120;0;0
1202;170.5;124.9;120;0;0
1203;170.7;124.9;120;0;0
1204;170.8;124.9;120;0;0
1205;170.8;124.9;120;0;0
1206;170.9;124.9;120;0;0
1207;171;124.9;120;1;0
1208;171.1;124.9;120;1;1
1209;171.3;124.9;120;0;1
1210;171.5;124.9;120;0;0
1211;171.6;124.9;120;0;0
1212;171.8;124.9;120;0;0
1213;171.8;124.9;120;0;0
1214;171.8;124.9;120;0;0
1215;171.9;124.9;120;0;0
1216;171.9;124.9;120;0;0
1217;172;124.9;120;1;0
1218;172.2;124.9;120;1;1
1219;172.3;124.9;120;0;1
1220;172.4;124.9;120;0;0
1221;172.5;124.9;120;0;0
1222;172.7;124.9;120;0;0
1223;172.7;124.9;120;0;0
1224;172.8;124.9;120;0;0
1225;172.9;124.9;120;0;0
1226;172.9;124.9;120;1;0
1227;173.1;124.9;120;1;1
1228;173.1;124.9;120;1;1
1229;173.2;124.9;120;0;1
1230;173.4;124.9;120;0;0
1231;173.4;124.9;120;0;0
1232;173.4;124.9;120;0;0
1233;173.5;124.9;120;0;0
1234;173.8;124.9;120;0;0
1235;173.7;124.9;120;0;0
1236;173.8;124.9;120;1;0
1237;173.9;124.9;120;1;1
1238;174;124.9;120;0;1
1239;174.1;124.9;120;0;0
1240;174.2;124.9;120;0;0
1241;174.4;124.9;120;0;0
1242;174.8;124.9;120;0;0
1243;174.9;124.9;120;0;0
1244;175;124.9;120;0;0
1245;175;124.9;120;0;0
1246;175.1;124.9;120;1;0
1247;175.2;124.9;120;1;1
1248;175.2;124.9;120;0;1
1249;175.1;124.9;120;0;0
1250;175.2;124.9;120;0;0
1251;175.5;124.9;120;0;0
1252;175.7;124.9;120;0;0
1253;175.8;124.9;120;0;0
1254;175.9;124.9;120;0;0
1255;176;124.9;120;1;0
1256;176.1;124.9;120;1;1
1257;176.2;124.9;120;0;1
1258;176.3;124.9;120;0;0
1259;176.5;124.9;120;0;0
1260;176.6;124.9;120;0;0
1261;176.7;124.9;120;0;0
1262;176.8;124.9;120;0;0
1263;176.8;124.9;120;0;0
1264;176.8;124.9;120;1;0
1265;177;124.9;120;1;1
1266;177;124.9;120;0;1
1267;177.1;124.9;120;0;0
1268;177.3;124.9;120;0;0
1269;177.6;124.9;120;0;0
1270;177.8;124.9;120;0;0
1271;177.9;124.9;120;0;0
1272;178.1;124.9;120;0;0
1273;178.2;124.9;120;0;0
1274;178.2;124.9;120;1;0
1275;178.1;124.9;120;1;1
1276;178;124.9;120;0;1
1277;178.1;124.9;120;0;0
1278;178.3;124.9;120;0;0
1279;178.5;124.9;120;0;0
1280;178.7;124.9;120;0;0
1281;178.7;124.9;120;0;0
1282;178.9;124.9;120;0;0
1283;178.8;124.9;120;0;0
1284;178.9;124.9;120;1;0
1285;179;124.9;120;1;1
1286;179.2;124.9;120;0;1
1287;179.2;124.9;120;0;0
1288;179.2;124.9;120;0;0
1289;179.2;124.9;120;0;0
1290;179.3;124.9;120;0;0
1291;179.4;124.9;120;0;0
1292;179.6;124.9;120;0;0
1293;180;124.9;120;1;0
1294;180;124.9;120;1;1
1295;180;124.9;120;0;1
1296;180.2;124.9;120;0;0
1297;180.1;124.9;120;0;0
1298;180.3;124.9;120;0;0
1299;180.6;124.9;120;0;0
1300;180.7;124.9;120;0;0
1301;180.7;124.9;120;0;0
1302;180.9;124.9;120;1;0
1303;180.9;124.9;120;1;1
1304;181.2;124.9;120;0;1
1305;181.1;124.9;120;0;0
1306;181.1;124.9;120;0;0
1307;181.2;124.9;120;0;0
1308;181.3;124.9;120;0;0
1309;181.3;124.9;120;0;0
1310;181.3;124.9;120;0;0
1311;181.4;124.9;120;0;0
1312;181.6;124.9;120;1;0
1313;181.6;124.9;120;1;1
1314;181.6;124.9;120;0;1
1315;181.7;124.9;120;0;0
1316;181.9;124.9;120;0;0
1317;182;124.9;120;0;0
1318;182;124.9;120;0;0
1319;182.2;124.9;120;0;0
1320;182.3;124.9;120;0;0
1321;182.4;124.9;120;1;0
1322;182.5;124.9;120;1;1
1323;182.7;124.9;120;0;1
1324;182.6;124.9;120;0;0
1325;182.5;124.9;120;0;0
1326;182.5;124.9;120;0;0
1327;182.6;124.9;120;0;0
1328;182.9;124.9;120;0;0
1329;183;124.9;120;0;0
1330;183;124.9;120;1;0
1331;183.1;124.9;120;1;1
1332;183.3;124.9;120;1;1
1333;183.4;124.9;120;0;1
1334;183.6;124.9;120;0;0
1335;183.7;124.9;120;0;0
1336;183.7;124.9;120;0;0
1337;183.7;124.9;120;0;0
1338;183.9;124.9;120;0;0
1339;184.1;124.9;120;0;0
1340;184.3;124.9;120;1;0
1341;184.6;124.9;120;1;1
1342;184.7;124.9;120;0;1
1343;184.8;124.9;120;0;0
1344;184.9;124.9;120;0;0
1345;184.9;124.9;120;0;0
1346;184.9;124.9;120;0;0
1347;185.1;124.9;120;0;0
1348;185.2;124.9;120;0;0
1349;185.4;124.9;120;0;0
1350;185.4;124.9;120;1;0
1351;185.7;124.9;120;1;1
1352;185.8;124.9;120;0;1
1353;185.8;124.9;120;0;0
1354;185.8;124.9;120;0;0
1355;185.8;124.9;120;0;0
1356;185.7;124.9;120;0;0
1357;186;124.9;120;0;0
1358;186.1;124.9;120;0;0
1359;186.3;124.9;120;0;0
1360;186.4;124.9;120;1;0
1361;186.6;124.9;120;1;1
1362;186.6;124.9;120;0;1
1363;186.9;124.9;120;0;0
1364;187;124.9;120;0;0
1365;187.2;124.9;120;0;0
1366;187.3;124.9;120;0;0
1367;187.3;124.9;120;0;0
1368;187.3;124.9;120;1;0
1369;187.5;124.9;120;1;1
1370;187.8;124.9;120;0;1
1371;187.9;124.9;120;0;0
1372;187.8;124.9;120;0;0
1373;187.8;124.9;120;0;0
1374;187.8;124.9;120;0;0
1375;187.9;124.9;120;0;0
1376;187.9;124.9;120;0;0
1377;187.9;124.9;120;0;0
1378;188;124.9;120;1;0
1379;188.2;124.9;120;1;1
1380;188.4;124.9;120;1;1
1381;188.6;124.9;120;0;1
1382;188.7;124.9;120;0;0
1383;188.7;124.9;120;0;0
1384;188.6;124.9;120;0;0
1385;188.8;124.9;120;0;0
1386;188.8;124.9;120;0;0
1387;189;124.9;120;0;0
1388;189;124.9;120;1;0
1389;189.1;124.9;120;1;1
1390;189.1;124.9;120;0;1
1391;189.2;124.9;120;0;0
1392;189.2;124.9;120;0;0
1393;189.5;124.9;120;0;0
1394;189.7;124.9;120;0;0
1395;190;124.9;120;0;0
1396;190.2;124.9;120;0;0
1397;190.3;124.9;120;1;0
1398;190.5;124.9;120;1;1
1399;190.6;124.9;120;0;1
1400;190.9;124.9;120;0;0
1401;190.8;124.9;120;0;0
1402;191;124.9;120;0;0
1403;190.9;124.9;120;0;0
1404;191.2;124.9;120;0;0
1405;191.3;124.9;120;0;0
1406;191.3;124.9;120;0;0
1407;191.6;124.9;120;1;0
1408;191.6;124.9;120;1;1
1409;191.7;124.9;120;0;1
1410;191.8;124.9;120;0;0
1411;191.9;124.9;120;0;0
1412;192.1;124.9;120;0;0
1413;192;124.9;120;0;0
1414;192.1;124.9;120;0;0
1415;192.3;124.9;120;0;0
1416;192.5;124.9;120;1;0
1417;192.5;124.9;120;1;1
1418;192.7;124.9;120;0;1
1419;192.5;124.9;120;0;0
1420;192.7;124.9;120;0;0
1421;192.7;124.9;120;0;0
1422;192.7;124.9;120;0;0
1423;192.8;124.9;120;0;0
1424;192.9;124.9;120;0;0
1425;193.1;124.9;120;1;0
1426;193.3;124.9;120;1;1
1427;193.5;124.9;120;0;1
1428;193.5;124.9;120;0;0
1429;193.6;124.9;120;0;0
1430;193.8;124.9;120;0;0
1431;193.8;124.9;120;0;0
1432;193.8;124.9;120;0;0
1433;193.9;124.9;120;0;0
1434;193.9;124.9;120;0;0
1435;194.2;124.9;120;1;0
1436;194.2;124.9;120;1;1
1437;194.3;124.9;120;0;1
1438;194.3;124.9;120;0;0
1439;194.4;124.9;120;0;0
1440;194.6;124.9;120;0;0
1441;194.7;124.9;120;0;0
1442;194.8;124.9;120;0;0
1443;194.9;124.9;120;0;0
1444;195.1;124.9;120;0;0
1445;195.2;124.9;120;1;0
1446;195.3;124.9;120;1;1
1447;195.3;124.9;120;0;1
1448;195.3;124.9;120;0;0
1449;195.4;124.9;120;0;0
1450;195.5;124.9;120;0;0
1451;195.7;124.9;120;0;0
1452;195.9;124.9;120;0;0
1453;195.9;124.9;120;0;0
1454;195.9;124.9;120;1;0
1455;195.9;124.9;120;1;1
1456;196.1;124.9;120;0;1
1457;196.1;124.9;120;0;0
1458;196.3;124.9;120;0;0
1459;196.5;124.9;120;0;0
1460;196.7;124.9;120;0;0
1461;196.7;124.9;120;0;0
1462;196.8;124.9;120;0;0
1463;196.9;124.9;120;1;0
1464;196.9;124.9;120;1;1
1465;197;124.9;120;1;1
1466;196.9;124.9;120;0;1
1467;196.9;124.9;120;0;0
1468;197.2;124.9;120;0;0
1469;197.3;124.9;120;0;0
1470;197.5;124.9;120;0;0
1471;197.7;124.9;120;0;0
1472;197.9;124.9;120;0;0
1473;198;124.9;120;1;0
1474;198;124.9;120;1;1
1475;198.2;124.9;120;0;1
1476;198.2;124.9;120;0;0
1477;198.5;124.9;120;0;0
1478;198.7;124.9;120;0;0
1479;198.5;124.9;120;0;0
1480;198.8;124.9;120;0;0
1481;198.9;124.9;120;0;0
1482;199.1;124.9;120;0;0
1483;199.3;124.9;120;1;0
1484;199.3;124.9;120;1;1
1485;199.5;124.9;120;0;1
1486;199.5;124.9;120;0;0
1487;199.4;124.9;120;0;0
1488;199.5;124.9;120;0;0
1489;199.6;124.9;120;0;0
1490;199.6;124.9;120;0;0
1491;199.8;124.9;120;0;0
1492;199.8;124.9;120;1;0
1493;200.1;124.9;120;1;1
1494;200.1;124.9;120;0;1
1495;200.3;124.9;120;0;0
1496;200.4;124.9;120;0;0
1497;200.4;124.9;120;0;0
1498;200.4;124.9;120;0;0
1499;200.4;124.9;120;0;0
1500;200.6;124.9;120;0;0
1501;200.7;124.9;120;1;0
1502;200.6;124.9;120;1;1
1503;200.6;124.9;120;0;1
1504;200.8;124.9;120;0;0
1505;201.2;124.9;120;0;0
1506;201.3;124.9;120;0;0
1507;201.3;124.9;120;0;0
1508;201.6;124.9;120;0;0
1509;201.7;124.9;120;0;0
1510;201.8;124.9;120;0;0
1511;201.9;124.9;120;1;0
1512;201.9;124.9;120;1;1
1513;202.1;124.9;120;0;1
1514;202.2;124.9;120;0;0
1515;202.4;124.9;120;0;0
1516;202.5;124.9;120;0;0
1517;202.5;124.9;120;0;0
1518;202.5;124.9;120;0;0
1519;202.5;124.9;120;0;0
1520;202.7;124.9;120;0;0
1521;202.8;124.9;120;1;0
1522;203;124.9;120;1;1
1523;203.1;124.9;120;0;1
1524;203.1;124.9;120;0;0
1525;203.2;124.9;120;0;0
1526;203.3;124.9;120;0;0
1527;203.4;124.9;120;0;0
1528;203.6;124.9;120;0;0
1529;203.7;124.9;120;0;0
1530;203.8;124.9;120;1;0
1531;203.9;124.9;120;1;1
1532;203.8;124.9;120;0;1
1533;203.8;124.9;120;0;0
1534;203.9;124.9;120;0;0
1535;204.1;124.9;120;0;0
1536;204.1;124.9;120;0;0
1537;204.2;124.9;120;0;0
1538;204.3;124.9;120;0;0
1539;204.6;124.9;120;0;0
1540;204.7;124.9;120;1;0
1541;204.7;124.9;120;1;1
1542;204.8;124.9;120;0;1
1543;205;124.9;120;0;0
1544;205.2;124.9;120;0;0
1545;205.2;124.9;120;0;0
1546;205.2;124.9;120;0;0
1547;205.2;124.9;120;0;0
1548;205.3;124.9;120;0;0
1549;205.6;124.9;120;0;0
1550;205.9;124.9;120;1;0
1551;206;124.9;120;1;1
1552;205.9;124.9;120;0;1
1553;205.9;124.9;120;0;0
1554;205.8;124.9;120;0;0
1555;205.8;124.9;120;0;0
1556;205.8;124.9;120;0;0
1557;206.1;124.9;120;0;0
1558;206.3;124.9;120;0;0
1559;206.5;124.9;120;1;0
1560;206.6;124.9;120;1;1
1561;206.8;124.9;120;0;1
1562;206.6;124.9;120;0;0
1563;206.7;124.9;120;0;0
1564;206.8;124.9;120;0;0
1565;206.8;124.9;120;0;0
1566;207;124.9;120;0;0
1567;207.1;124.9;120;0;0
1568;207.4;124.9;120;0;0
1569;207.3;124.9;120;1;0
1570;207.3;124.9;120;1;1
1571;207.5;124.9;120;0;1
1572;207.7;124.9;120;0;0
1573;207.7;124.9;120;0;0
1574;207.9;124.9;120;0;0
1575;208.2;124.9;120;0;0
1576;208.3;124.9;120;0;0
1577;208.4;124.9;120;0;0
1578;208.5;124.9;120;1;0
1579;208.4;124.9;120;1;1
1580;208.5;124.9;120;0;1
1581;208.6;124.9;120;0;0
1582;208.8;124.9;120;0;0
1583;208.9;124.9;120;0;0
1584;208.9;124.9;120;0;0
1585;209;124.9;120;0;0
1586;209.1;124.9;120;0;0
1587;209.1;124.9;120;0;0
1588;209.3;124.9;120;1;0
1589;209.3;124.9;120;1;1
1590;209.5;124.9;120;0;1
1591;209.6;124.9;120;0;0
1592;209.6;124.9;120;0;0
1593;209.6;124.9;120;0;0
1594;209.8;124.9;120;0;0
1595;209.9;124.9;120;0;0
1596;210.2;124.9;120;0;0
1597;210.3;124.9;120;1;0
1598;210.4;124.9;120;1;1
1599;210.5;124.9;120;1;1
1600;210.5;124.9;120;0;1
1601;210.7;124.9;120;0;0
1602;210.8;124.9;120;0;0
1603;210.9;124.9;120;0;0
1604;211;124.9;120;0;0
1605;210.9;124.9;120;0;0
1606;210.9;124.9;120;0;0
1607;210.9;124.9;120;1;0
1608;211;124.9;120;1;1
1609;211.2;124.9;120;0;1
1610;211.5;124.9;120;0;0
1611;211.5;124.9;120;0;0
1612;211.7;124.9;120;0;0
1613;212;124.9;120;0;0
1614;212.1;124.9;120;0;0
1615;212;124.9;120;0;0
1616;212;124.9;120;0;0
1617;212.2;124.9;120;1;0
1618;212.4;124.9;120;1;1
1619;212.5;124.9;120;0;1
1620;212.6;124.9;120;0;0
1621;212.5;124.9;120;0;0
1622;212.7;124.9;120;0;0
1623;212.7;124.9;120;0;0
1624;212.8;124.9;120;0;0
1625;213;124.9;120;0;0
1626;213;124.9;120;1;0
1627;213.1;124.9;120;1;1
1628;213.3;124.9;120;1;1
1629;213.2;124.9;120;0;1
1630;213.5;124.9;120;0;0
1631;213.7;124.9;120;0;0
1632;213.7;124.9;120;0;0
1633;214;124.9;120;0;0
1634;214.2;124.9;120;0;0
1635;214.3;124.9;120;0;0
1636;214.3;124.9;120;1;0
1637;214.4;124.9;120;1;1
1638;214.5;124.9;120;0;1
1639;214.6;124.9;120;0;0
1640;214.6;124.9;120;0;0
1641;214.8;124.9;120;0;0
1642;215.1;124.9;120;0;0
1643;215.2;124.9;120;0;0
1644;215.4;124.9;120;0;0
1645;215.3;124.9;120;0;0
1646;215.3;124.9;120;1;0
1647;215.6;124.9;120;1;1
1648;215.6;124.9;120;0;1
1649;215.7;124.9;120;0;0
1650;215.7;124.9;120;0;0
1651;215.7;124.9;120;0;0
1652;215.8;124.9;120;0;0
1653;216;124.9;120;0;0
1654;216;124.9;120;0;0
1655;216.2;124.9;120;1;0
1656;216.4;124.9;120;1;1
1657;216.5;124.9;120;0;1
1658;216.5;124.9;120;0;0
1659;216.6;124.9;120;0;0
1660;216.8;124.9;120;0;0
1661;216.8;124.9;120;0;0
1662;216.9;124.9;120;0;0
1663;217;124.9;120;0;0
1664;217.2;124.9;120;0;0
1665;217.3;124.9;120;1;0
1666;217.4;124.9;120;1;1
1667;217.5;124.9;120;0;1
1668;217.6;124.9;120;0;0
1669;217.7;124.9;120;0;0
1670;218;124.9;120;0;0
1671;217.9;124.9;120;0;0
1672;218.1;124.9;120;0;0
1673;218.1;124.9;120;0;0
1674;218.2;124.9;120;1;0
1675;218.2;124.9;120;1;1
1676;218.4;124.9;120;0;1
1677;218.5;124.9;120;0;0
1678;218.7;124.9;120;0;0
1679;218.8;124.9;120;0;0
1680;219;124.9;120;0;0
1681;219;124.9;120;0;0
1682;219.2;124.9;120;0;0
1683;219.3;124.9;120;0;0
1684;219.3;124.9;120;0;0
1685;219.2;124.9;120;1;0
1686;219.5;124.9;120;1;1
1687;219.5;124.9;120;0;1
1688;219.5;124.9;120;0;0
1689;219.4;124.9;120;0;0
1690;219.6;124.9;120;0;0
1691;219.5;124.9;120;0;0
1692;219.7;124.9;120;0;0
1693;219.8;124.9;120;0;0
1694;219.8;124.9;120;1;0
1695;219.9;124.9;120;1;1
1696;220.1;124.9;120;0;1
1697;220.1;124.9;120;0;0
1698;220.4;124.9;120;0;0
1699;220.6;124.9;120;0;0
1700;220.8;124.9;120;0;0
1701;220.9;124.9;120;0;0
1702;220.9;124.9;120;0;0
1703;221.1;124.9;120;0;0
1704;221.1;124.9;120;1;0
1705;221.1;124.9;120;1;1
1706;221.1;124.9;120;0;1
1707;221.3;124.9;120;0;0
1708;221.5;124.9;120;0;0
1709;221.5;124.9;120;0;0
1710;221.6;124.9;120;0;0
1711;221.8;124.9;120;0;0
1712;221.8;124.9;120;0;0
1713;221.9;124.9;120;0;0
1714;222.1;124.9;120;1;0
1715;222.1;124.9;120;1;1
1716;222;124.9;120;0;1
